school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3
GP;F;16;U;LE3;A;3;2;teacher;other;reputation;other;2;2;1;no;no;no;no;no;yes;yes;no;5;4;3;2;2;2;4;15;12;14
MS;F;16;U;GT3;T;3;3;at_home;services;course;father;1;2;0;no;no;no;yes;yes;yes;no;no;4;3;3;1;1;3;0;12;13;12
GP;F;18;U;GT3;T;3;4;other;services;home;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;4;3;3;1;1;3;11;14;13;15
GP;F;15;R;GT3;T;3;3;at_home;services;home;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;2;5;1;1;2;5;1;9;7;6
GP;M;16;U;GT3;T;2;4;at_home;at_home;home;father;1;1;0;no;no;yes;no;no;yes;yes;yes;5;3;5;2;3;5;0;6;6;7
GP;F;16;U;GT3;A;1;2;other;other;reputation;father;2;1;0;yes;yes;yes;no;no;yes;yes;no;4;3;3;1;1;5;4;5;6;9
GP;F;17;R;GT3;T;2;3;at_home;other;home;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;5;3;4;1;1;1;5;9;8;11
GP;M;16;R;GT3;T;2;3;at_home;services;course;mother;1;1;2;no;yes;no;yes;yes;yes;yes;yes;3;5;5;1;1;3;6;5;2;6
GP;M;18;U;LE3;T;4;4;teacher;other;home;mother;2;1;0;no;yes;yes;no;yes;yes;yes;no;4;4;2;1;3;3;2;14;14;17
GP;M;15;U;GT3;T;2;4;other;at_home;course;father;1;3;0;no;no;no;no;yes;yes;yes;no;2;1;3;1;5;4;0;12;12;13
GP;F;17;U;LE3;A;2;2;other;health;course;mother;2;4;0;no;yes;no;no;yes;yes;yes;yes;4;5;2;1;3;3;1;14;16;17
GP;M;17;U;GT3;T;4;2;other;services;course;father;1;2;3;no;no;no;no;yes;yes;no;yes;4;5;4;3;2;4;0;15;14;14
GP;M;17;U;GT3;T;3;3;at_home;other;course;mother;1;4;0;no;no;no;no;yes;yes;no;no;5;3;4;1;2;3;3;13;11;13
GP;F;15;R;GT3;T;3;4;at_home;other;reputation;mother;2;1;0;no;yes;no;no;yes;yes;yes;yes;4;4;4;1;1;4;2;18;17;17
GP;F;16;U;GT3;T;4;1;health;other;course;father;1;3;0;no;yes;yes;no;yes;yes;yes;yes;2;3;3;1;1;5;3;10;9;12
GP;M;19;U;GT3;T;3;3;services;other;home;mother;1;1;0;yes;yes;yes;yes;no;yes;yes;no;4;4;5;1;4;4;1;10;14;15
GP;M;18;U;GT3;T;4;2;services;other;course;mother;1;2;0;no;no;yes;yes;no;yes;yes;yes;4;5;2;3;5;4;0;13;11;14
GP;F;16;U;GT3;T;1;4;teacher;services;course;mother;1;2;0;yes;yes;yes;no;yes;yes;yes;yes;4;2;2;1;3;4;1;13;12;12
GP;M;15;U;GT3;A;4;1;teacher;other;reputation;mother;2;2;2;no;yes;yes;yes;yes;yes;yes;no;4;2;3;1;2;1;0;9;13;14
GP;F;18;U;GT3;T;3;3;other;health;home;father;1;1;0;no;yes;yes;no;no;yes;yes;yes;4;3;5;1;1;3;0;14;13;12
GP;M;19;R;GT3;T;1;2;other;other;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;1;5;3;1;3;0;8;5;6
GP;M;17;U;GT3;T;3;1;teacher;services;course;mother;1;1;0;no;yes;no;no;no;yes;yes;no;5;4;4;1;4;5;0;9;9;9
GP;F;17;R;GT3;T;2;3;other;services;course;mother;1;2;0;no;no;no;no;yes;yes;yes;yes;5;3;5;1;1;1;0;10;13;14
GP;M;15;U;GT3;T;1;2;at_home;other;reputation;mother;1;3;0;no;no;no;no;yes;no;yes;no;4;4;3;2;2;5;0;14;15;12
GP;F;18;U;GT3;T;4;1;other;other;reputation;father;1;2;2;no;yes;yes;yes;no;yes;yes;yes;5;2;2;2;2;2;26;10;11;12
GP;M;16;U;GT3;T;2;2;at_home;other;home;father;1;1;0;no;yes;no;yes;yes;yes;yes;no;4;4;2;1;2;5;0;9;12;11
GP;M;16;U;GT3;T;2;2;other;other;home;mother;2;2;3;no;yes;no;no;yes;yes;no;no;3;1;3;1;1;3;2;16;13;13
GP;M;17;R;GT3;T;2;2;health;other;course;mother;2;4;1;no;yes;no;yes;no;yes;yes;no;5;2;1;3;4;5;0;7;9;9
GP;M;17;U;GT3;A;2;4;at_home;other;reputation;mother;1;1;0;no;yes;no;no;yes;yes;no;yes;2;2;4;1;5;2;0;4;0;4
GP;F;15;U;LE3;T;3;2;other;other;home;mother;2;2;2;no;yes;no;yes;yes;yes;no;no;3;4;2;1;3;5;10;11;10;11
GP;F;16;R;GT3;A;3;2;services;other;home;mother;1;3;0;no;no;no;yes;yes;yes;yes;yes;5;3;4;1;1;3;0;17;17;16
GP;M;18;U;GT3;T;4;2;other;services;reputation;mother;2;1;1;no;no;yes;no;yes;yes;yes;no;5;4;3;1;4;4;3;7;8;8
GP;M;18;U;GT3;T;2;2;other;services;reputation;mother;2;3;0;no;yes;yes;yes;yes;yes;yes;no;4;3;4;1;1;5;0;6;6;8
GP;M;15;U;GT3;T;1;1;other;other;home;father;1;3;1;no;no;no;no;no;yes;yes;yes;5;4;5;2;2;5;3;15;12;9
GP;F;18;R;LE3;T;4;2;teacher;other;home;other;1;2;1;no;no;no;yes;yes;yes;yes;yes;4;5;4;1;1;1;3;9;9;10
GP;F;22;U;GT3;T;2;3;teacher;health;reputation;father;1;2;0;no;yes;no;no;yes;yes;yes;no;2;2;5;3;1;3;16;9;9;12
GP;M;18;U;GT3;T;2;3;services;other;home;mother;2;2;2;yes;no;no;no;yes;yes;no;yes;5;5;2;1;3;4;0;13;8;8
GP;M;18;U;LE3;T;4;2;teacher;other;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;3;3;4;2;2;4;66;18;17;19
GP;M;17;U;LE3;T;2;3;other;health;home;other;1;2;3;no;yes;no;no;yes;yes;yes;no;4;4;2;3;4;5;2;11;9;12
GP;M;16;U;LE3;T;2;2;services;services;home;mother;1;1;1;no;yes;yes;yes;yes;yes;yes;yes;4;2;3;1;2;2;5;8;10;9
MS;F;18;U;GT3;T;2;2;at_home;services;home;mother;4;2;0;no;yes;no;yes;yes;yes;no;yes;3;2;5;2;4;5;9;12;11;9
GP;F;18;R;GT3;T;4;1;other;other;course;mother;2;4;0;no;yes;yes;yes;yes;yes;yes;no;4;2;4;1;3;3;0;12;9;11
GP;F;17;R;GT3;T;1;2;other;other;course;mother;2;2;0;yes;no;yes;yes;yes;yes;yes;yes;4;2;4;2;4;5;5;14;15;14
GP;M;16;U;GT3;T;1;2;services;health;course;other;1;3;2;no;yes;no;yes;yes;yes;no;yes;2;2;3;1;4;5;27;11;14;16
GP;M;16;U;GT3;T;4;4;other;other;reputation;mother;1;4;0;no;yes;no;no;yes;yes;yes;no;4;3;3;1;1;1;0;17;17;16
GP;F;18;U;LE3;A;4;1;teacher;other;reputation;mother;1;1;0;no;yes;yes;yes;yes;yes;yes;no;3;4;5;1;3;5;4;13;12;13
GP;M;16;R;GT3;T;2;3;at_home;other;reputation;mother;2;1;0;yes;no;no;no;no;yes;yes;no;5;2;3;3;1;3;0;16;11;11
GP;F;16;R;LE3;T;3;4;at_home;other;course;father;1;1;0;no;yes;no;yes;yes;yes;no;no;2;4;5;2;2;4;0;13;11;10
GP;M;18;U;GT3;T;2;4;other;other;other;mother;1;3;3;no;yes;yes;yes;yes;yes;yes;no;5;5;5;2;4;2;0;15;12;14
MS;F;15;U;GT3;T;3;2;other;at_home;home;mother;1;1;0;no;no;yes;no;yes;yes;yes;no;3;4;1;1;3;2;8;11;14;15
GP;F;17;R;GT3;A;2;2;at_home;other;course;mother;1;1;2;no;no;yes;no;yes;yes;yes;no;4;4;2;1;1;3;0;10;12;12
GP;F;16;U;GT3;T;1;4;teacher;services;home;mother;2;2;1;no;no;no;no;yes;yes;yes;no;4;3;4;1;1;3;2;17;16;19
GP;F;18;U;GT3;T;4;4;other;other;other;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;yes;4;3;4;1;3;1;7;10;10;13
MS;F;15;U;LE3;T;4;2;at_home;other;other;mother;1;3;0;no;no;yes;no;yes;yes;yes;no;4;3;3;1;1;3;3;15;15;17
MS;F;18;U;LE3;A;4;1;services;other;other;father;2;2;0;no;no;no;yes;yes;no;yes;no;5;4;2;1;3;1;1;14;10;11
GP;F;15;U;GT3;T;2;3;teacher;other;home;mother;2;1;3;no;no;no;no;no;yes;no;no;4;3;2;1;4;5;2;11;15;14
MS;M;18;U;GT3;T;1;3;at_home;services;other;mother;1;2;0;no;no;no;no;no;yes;yes;yes;3;4;1;1;5;5;0;14;19;18
GP;F;16;U;GT3;T;2;1;at_home;at_home;reputation;father;1;4;0;no;yes;no;no;no;yes;yes;no;3;2;3;1;3;5;0;14;15;14
MS;M;17;U;GT3;T;0;3;health;services;home;father;1;1;1;no;no;no;no;no;yes;no;no;5;4;3;1;1;3;0;9;6;11
GP;M;19;U;GT3;T;4;2;teacher;services;home;mother;4;2;0;no;yes;yes;no;yes;yes;no;no;4;3;3;4;1;4;5;11;12;17
MS;F;17;R;LE3;A;1;4;at_home;services;reputation;mother;2;1;0;no;no;yes;no;yes;yes;yes;no;4;5;4;1;1;4;11;11;11;10
GP;M;15;R;GT3;T;4;1;other;other;other;father;2;2;0;yes;yes;yes;no;yes;yes;yes;no;4;4;3;1;3;3;8;8;10;13
GP;F;16;R;LE3;T;4;4;health;other;reputation;mother;1;2;3;yes;no;no;no;no;yes;yes;yes;4;4;5;2;5;3;3;12;12;15
GP;M;15;U;GT3;T;3;1;teacher;services;course;other;1;1;0;no;no;yes;no;yes;yes;yes;no;3;3;4;2;2;4;18;8;9;10
GP;F;18;U;GT3;A;4;1;health;other;course;mother;2;1;0;no;yes;yes;yes;yes;yes;yes;no;4;3;4;1;1;5;0;11;9;9
GP;F;19;U;GT3;T;1;2;teacher;teacher;home;mother;2;2;0;no;yes;yes;yes;yes;yes;no;no;4;4;5;1;1;5;6;14;15;16
GP;F;15;R;GT3;T;4;4;other;other;home;mother;1;1;2;no;yes;no;no;yes;yes;yes;no;4;2;3;1;4;3;13;14;10;12
GP;F;17;R;GT3;T;4;2;other;other;course;mother;1;2;0;yes;no;yes;yes;yes;yes;yes;no;4;4;5;1;5;5;7;10;10;10
GP;M;17;U;GT3;T;4;1;services;other;reputation;mother;1;2;1;no;yes;no;yes;yes;yes;yes;no;5;1;3;1;3;5;17;14;14;14
GP;F;15;U;GT3;A;4;4;other;other;course;father;1;2;0;no;yes;no;no;yes;yes;yes;yes;5;4;5;3;2;3;4;16;18;17
GP;M;15;U;GT3;T;4;2;teacher;other;home;father;1;2;0;no;no;no;yes;no;yes;yes;no;5;5;5;1;2;5;13;11;10;10
GP;F;19;U;LE3;T;4;2;teacher;other;course;mother;1;2;0;no;yes;no;yes;no;yes;yes;no;2;3;3;1;2;1;2;8;5;7
GP;F;18;U;GT3;T;4;4;services;other;course;mother;1;2;0;no;yes;yes;no;no;yes;yes;no;4;2;2;2;3;1;0;17;15;14
GP;F;16;U;GT3;T;4;2;services;teacher;home;mother;2;2;0;yes;no;yes;no;yes;yes;yes;no;4;4;3;1;1;5;1;16;13;14
GP;F;15;U;LE3;T;4;1;services;other;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;3;2;1;1;3;0;10;12;11
GP;M;17;R;GT3;A;0;4;at_home;services;course;other;1;1;0;no;no;no;no;yes;yes;no;yes;5;2;4;1;1;3;0;9;12;10
MS;F;18;U;LE3;T;2;1;other;services;course;other;1;1;0;no;no;no;yes;yes;yes;yes;yes;3;4;4;2;3;2;6;10;9;11
GP;M;18;U;LE3;T;4;1;teacher;other;course;mother;1;2;0;no;no;no;yes;yes;yes;no;no;4;4;5;4;5;5;0;13;11;8
MS;F;16;R;GT3;T;1;2;other;at_home;reputation;other;1;3;0;no;yes;yes;no;yes;yes;yes;yes;2;3;1;1;4;5;1;15;16;14
GP;M;17;R;LE3;A;4;2;other;other;home;mother;1;1;0;no;yes;yes;yes;yes;yes;yes;no;5;2;3;1;1;3;0;14;11;8
GP;M;15;R;LE3;T;2;2;at_home;at_home;home;other;1;3;0;no;no;no;yes;yes;yes;no;no;5;4;3;3;5;5;0;7;4;5
GP;F;15;U;GT3;T;3;2;at_home;other;course;mother;1;2;1;no;yes;yes;no;yes;yes;no;yes;3;4;2;1;1;5;0;8;6;7
GP;M;16;U;GT3;T;1;1;services;other;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;2;3;1;1;5;1;7;5;9
MS;F;16;R;GT3;T;3;3;at_home;other;home;mother;2;2;0;no;no;yes;yes;yes;yes;no;no;5;4;4;1;1;3;0;12;11;12
GP;F;20;U;GT3;T;2;2;health;services;course;other;1;2;0;no;yes;no;yes;yes;yes;yes;no;3;5;5;1;4;3;0;9;11;12
GP;M;15;R;GT3;T;4;4;other;services;course;mother;1;1;0;yes;yes;yes;no;yes;yes;yes;yes;5;3;3;1;1;5;0;9;6;6
GP;F;15;R;GT3;T;2;2;other;other;course;mother;2;2;0;no;no;no;no;yes;yes;yes;no;5;4;2;2;4;5;2;6;8;11
GP;F;17;U;GT3;T;4;4;services;services;home;mother;2;1;0;no;yes;yes;no;yes;yes;yes;yes;3;2;2;1;4;4;9;10;9;12
GP;F;17;U;LE3;T;3;1;services;other;course;mother;1;1;0;no;no;no;yes;yes;yes;no;no;2;4;5;1;1;5;15;14;16;14
GP;F;17;R;GT3;A;4;4;at_home;other;course;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;4;4;3;1;2;5;4;11;11;11
GP;M;18;U;GT3;T;4;2;services;health;home;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;4;4;1;1;4;8;8;11;9
GP;F;18;U;LE3;T;4;4;other;other;reputation;mother;2;2;0;no;yes;no;yes;yes;yes;yes;yes;2;2;3;1;3;4;0;13;11;11
GP;F;18;R;GT3;T;4;4;services;other;course;mother;1;2;0;yes;yes;no;no;yes;yes;yes;yes;5;3;4;1;1;2;0;7;6;8
GP;F;16;U;GT3;T;2;3;at_home;at_home;reputation;father;1;2;0;no;yes;no;yes;yes;yes;yes;yes;5;4;2;1;1;1;2;5;3;7
GP;F;17;U;LE3;T;3;2;other;other;home;father;2;3;0;no;no;no;no;yes;yes;yes;no;5;2;4;1;2;5;1;12;11;13
GP;F;19;U;GT3;T;1;2;services;other;course;other;1;2;0;no;no;yes;no;yes;yes;yes;no;3;3;3;1;1;3;1;9;9;9
MS;M;16;U;LE3;T;4;2;at_home;other;home;father;1;4;1;no;no;no;yes;no;yes;yes;yes;4;2;3;2;1;5;1;14;12;13
MS;F;19;U;LE3;T;1;4;at_home;services;home;mother;1;1;0;no;yes;no;yes;yes;yes;no;no;4;3;4;1;2;3;12;12;13;15
GP;M;16;U;LE3;T;1;2;health;other;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;yes;1;3;2;1;3;5;0;12;7;7
GP;M;18;U;GT3;T;3;4;health;other;course;mother;2;3;0;no;no;no;no;yes;yes;yes;no;2;3;2;2;1;2;0;16;13;12
GP;F;20;U;GT3;A;4;4;services;other;home;father;2;2;2;yes;yes;no;no;yes;yes;yes;no;5;5;3;1;1;5;75;10;14;17
GP;F;18;U;GT3;T;3;4;health;other;reputation;mother;1;2;0;yes;yes;yes;no;yes;yes;no;no;4;3;3;1;3;2;0;11;13;11
GP;F;18;U;GT3;T;4;4;other;other;course;mother;4;2;0;no;yes;yes;no;yes;yes;yes;yes;4;1;5;2;2;4;1;13;13;12
MS;F;17;U;LE3;T;4;3;services;other;course;father;2;2;0;no;no;yes;yes;no;yes;yes;no;3;4;3;3;5;4;0;13;16;14
MS;F;18;R;GT3;T;1;1;teacher;other;reputation;father;1;2;0;no;yes;no;no;yes;yes;yes;no;4;2;3;3;3;4;0;11;10;8
GP;M;16;U;GT3;T;4;2;services;services;other;father;4;2;0;no;yes;yes;yes;yes;yes;yes;no;4;4;3;1;2;4;13;12;12;13
GP;F;15;R;GT3;A;2;2;other;teacher;course;mother;3;3;0;yes;yes;yes;no;yes;yes;yes;no;4;2;2;1;4;5;0;9;12;12
MS;F;18;U;GT3;T;2;3;teacher;other;reputation;mother;1;2;0;no;yes;yes;no;yes;yes;yes;yes;4;2;1;1;1;5;0;17;16;12
GP;M;15;U;LE3;T;3;3;other;other;home;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;yes;4;4;3;2;3;1;0;15;15;10
GP;M;16;R;LE3;T;3;3;teacher;services;course;mother;1;3;0;no;no;yes;no;yes;yes;yes;yes;5;5;5;1;4;5;1;16;14;15
GP;M;19;U;GT3;T;4;2;at_home;teacher;reputation;father;2;1;0;no;yes;yes;yes;yes;yes;no;yes;3;3;4;1;2;3;17;16;19;17
GP;M;20;U;GT3;T;2;4;health;services;course;father;1;2;3;no;no;no;no;no;yes;yes;no;4;4;5;4;5;2;4;7;6;9
GP;F;18;U;GT3;A;4;4;services;health;course;mother;1;2;0;no;yes;no;yes;yes;no;yes;yes;4;3;2;4;1;5;0;6;7;7
GP;M;15;U;GT3;T;4;1;services;other;course;mother;1;1;0;no;yes;no;no;yes;yes;yes;yes;4;5;4;3;2;2;8;9;10;12
GP;F;15;U;GT3;T;1;1;at_home;health;reputation;father;1;2;1;no;yes;yes;yes;yes;yes;no;no;4;4;2;1;1;5;6;10;9;9
GP;M;18;R;GT3;T;4;4;other;other;reputation;father;1;1;0;no;yes;yes;yes;yes;no;yes;no;4;5;3;1;1;5;0;15;13;14
GP;M;19;U;LE3;T;2;3;health;other;home;other;1;2;1;no;no;no;yes;no;yes;yes;no;4;5;2;1;2;4;31;10;6;10
GP;F;16;U;GT3;T;1;4;other;teacher;other;mother;1;2;0;no;no;no;no;no;yes;yes;no;5;3;4;1;1;4;0;9;8;6
GP;M;15;U;GT3;T;4;3;teacher;other;home;mother;1;2;1;no;no;no;no;no;yes;yes;no;4;4;2;2;2;5;0;8;6;9
GP;M;17;U;LE3;T;2;3;other;services;other;mother;1;2;0;no;no;yes;yes;no;yes;yes;no;4;4;3;1;4;1;1;8;12;12
GP;M;15;U;GT3;T;4;4;services;other;course;mother;1;3;0;no;no;yes;no;no;yes;yes;no;3;4;1;1;1;5;0;13;12;11
GP;M;17;U;GT3;T;4;2;services;services;reputation;father;1;1;0;no;yes;yes;no;yes;yes;yes;no;4;5;5;3;4;1;7;12;15;13
GP;F;15;R;LE3;A;2;2;other;other;reputation;mother;1;2;0;yes;no;yes;no;yes;yes;no;no;4;3;2;1;3;3;3;9;11;12
GP;M;16;U;GT3;T;1;3;other;other;home;father;1;3;0;no;yes;no;yes;yes;yes;yes;no;4;3;4;1;3;1;16;10;11;13
GP;F;15;U;GT3;A;1;3;other;other;reputation;mother;1;1;3;no;yes;no;no;no;yes;yes;yes;3;3;3;1;1;5;25;17;19;19
GP;M;17;U;LE3;T;3;4;teacher;other;home;mother;1;2;0;no;no;yes;no;yes;yes;yes;no;4;4;3;4;4;4;30;8;14;14
GP;F;18;U;LE3;T;1;2;other;at_home;home;other;1;3;0;no;no;yes;yes;yes;yes;yes;no;4;4;4;1;4;1;7;14;13;13
GP;F;18;U;GT3;T;4;3;at_home;other;reputation;mother;1;2;0;no;no;yes;yes;no;yes;yes;no;3;2;2;1;1;3;0;8;10;10
GP;F;18;U;LE3;T;1;3;services;services;home;mother;1;2;0;no;yes;no;yes;yes;yes;no;no;5;2;5;1;3;4;9;13;9;9
GP;F;19;U;GT3;A;2;2;at_home;other;home;mother;1;3;0;no;yes;yes;no;yes;yes;yes;no;4;4;1;1;2;4;0;17;19;15
GP;F;17;R;GT3;T;4;4;services;other;reputation;mother;1;1;0;no;no;no;no;yes;yes;yes;yes;2;3;4;1;1;5;27;8;9;11
GP;F;17;R;GT3;T;2;3;services;other;home;mother;3;2;0;no;yes;yes;no;yes;yes;yes;no;4;5;4;4;2;5;19;14;13;14
GP;F;16;R;GT3;T;4;1;services;services;reputation;father;1;2;0;no;no;no;yes;no;yes;yes;no;4;1;1;1;4;5;2;15;16;15
MS;M;17;R;GT3;T;4;1;other;other;home;mother;1;2;0;no;yes;no;yes;yes;yes;yes;yes;4;2;3;1;3;5;13;15;15;14
GP;F;15;U;GT3;A;3;1;other;services;reputation;mother;3;1;0;yes;no;no;yes;yes;yes;yes;no;4;5;2;1;3;4;0;12;9;10
GP;F;17;U;GT3;T;2;3;other;services;course;mother;1;3;0;no;yes;yes;no;yes;yes;yes;no;4;5;4;1;5;1;16;7;11;14
GP;M;18;U;LE3;A;2;1;other;other;home;father;1;2;0;no;no;yes;yes;yes;yes;yes;yes;4;4;3;3;3;5;0;10;13;12
GP;M;15;U;GT3;T;4;2;at_home;other;course;other;1;3;0;no;no;yes;yes;yes;yes;yes;no;4;4;4;2;5;4;2;12;9;8
GP;M;17;R;GT3;A;3;1;teacher;at_home;home;father;3;1;1;no;yes;yes;yes;no;yes;yes;yes;5;3;2;1;3;3;0;5;3;6
GP;F;18;U;LE3;T;4;1;services;other;course;mother;1;2;1;no;yes;yes;yes;no;yes;no;no;4;4;5;1;2;5;0;6;4;7
GP;F;17;U;LE3;T;2;2;other;other;course;mother;1;3;1;no;yes;no;no;no;yes;yes;yes;4;5;5;2;5;5;10;7;7;10
GP;M;16;U;LE3;A;3;2;other;at_home;reputation;mother;2;1;0;no;yes;yes;yes;yes;yes;yes;yes;4;4;3;1;1;3;1;13;11;15
GP;M;17;U;GT3;T;3;2;other;services;home;father;1;2;0;no;yes;no;yes;no;no;yes;yes;4;5;2;1;1;3;0;17;17;15
GP;F;15;U;GT3;T;1;2;services;other;course;mother;3;2;2;no;yes;yes;yes;no;yes;yes;no;4;3;2;1;2;2;0;8;9;10
GP;F;15;U;GT3;T;3;3;services;at_home;reputation;other;1;2;0;no;yes;no;no;yes;yes;yes;no;5;4;2;1;1;2;0;14;14;16
GP;M;15;U;LE3;T;4;3;teacher;other;course;father;1;3;0;no;yes;no;no;yes;yes;yes;no;5;2;4;1;1;4;0;15;14;18
MS;F;16;U;GT3;T;1;1;services;other;other;mother;1;3;0;no;yes;no;no;yes;yes;yes;no;3;3;3;1;2;3;43;12;7;8
GP;F;16;U;GT3;T;3;1;teacher;at_home;course;father;1;1;0;no;yes;yes;yes;yes;yes;yes;no;4;3;3;3;4;3;14;13;14;14
GP;F;16;U;LE3;A;2;4;teacher;services;reputation;father;1;1;0;yes;yes;yes;yes;yes;yes;yes;no;4;3;2;1;1;5;0;10;14;13
GP;M;20;U;LE3;T;3;4;health;other;home;father;1;4;0;no;no;no;yes;yes;yes;no;no;4;2;3;1;2;5;1;15;17;16
GP;M;17;U;GT3;T;3;2;services;teacher;course;mother;1;3;0;no;no;yes;yes;yes;yes;yes;yes;4;3;2;1;2;4;0;9;10;7
GP;F;19;R;GT3;T;2;3;other;services;home;mother;1;4;0;no;yes;yes;no;yes;yes;yes;yes;5;3;3;1;1;3;1;8;7;8
GP;F;18;U;GT3;T;2;2;other;health;home;mother;1;1;0;no;yes;yes;yes;yes;yes;yes;yes;4;3;3;1;1;1;0;6;3;5
GP;M;15;U;GT3;T;2;2;services;other;home;mother;1;2;0;yes;yes;yes;yes;yes;yes;yes;yes;4;3;3;1;3;4;7;12;15;16
GP;M;15;U;LE3;T;3;1;other;services;course;mother;2;4;1;no;yes;no;no;yes;yes;yes;no;4;1;1;1;2;2;1;13;13;12
GP;M;16;U;GT3;T;2;4;teacher;other;home;father;2;1;0;no;yes;yes;no;no;yes;yes;no;5;3;2;3;4;3;0;11;9;8
GP;M;17;R;LE3;A;4;2;teacher;services;home;mother;1;1;0;no;yes;yes;yes;yes;yes;yes;no;4;3;3;1;1;3;0;9;7;7
GP;M;15;U;LE3;T;4;3;teacher;other;reputation;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;5;3;2;1;3;4;5;11;12;12
GP;M;16;U;LE3;T;4;3;other;other;course;mother;1;2;0;no;no;yes;yes;yes;no;yes;no;5;5;3;1;1;3;3;19;16;14
MS;F;17;U;GT3;T;2;2;other;other;home;other;1;1;2;no;yes;yes;no;no;yes;yes;no;4;3;3;1;2;3;1;7;6;6
