school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3
GP;M;16;U;GT3;T;4;2;health;services;reputation;mother;1;2;0;no;yes;yes;no;yes;yes;no;yes;5;3;5;1;1;3;10;12;13;16
GP;F;18;U;GT3;T;4;1;at_home;other;other;mother;2;2;0;no;no;no;no;yes;yes;no;no;3;3;4;2;4;4;1;11;15;14
GP;M;17;R;GT3;T;3;3;other;other;home;father;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;3;5;5;1;5;14;19;17;17
MS;F;18;U;LE3;T;3;2;services;other;course;other;1;3;1;no;no;yes;yes;yes;yes;yes;no;5;5;5;3;4;4;1;9;13;11
GP;M;15;U;LE3;T;2;4;at_home;other;course;father;1;1;0;no;no;no;no;no;yes;yes;yes;2;3;3;2;4;3;0;11;9;9
GP;F;15;U;GT3;T;3;2;teacher;other;home;mother;2;2;0;no;no;yes;yes;no;yes;yes;no;4;3;2;1;1;4;1;7;7;9
GP;M;17;U;GT3;T;2;4;health;services;home;mother;1;1;0;no;no;no;no;yes;no;yes;no;4;3;2;2;2;2;2;14;14;14
GP;M;19;U;GT3;T;3;2;services;health;reputation;father;2;1;0;no;yes;yes;yes;no;yes;yes;yes;4;2;4;2;2;4;0;8;7;8
GP;M;18;U;GT3;T;2;4;other;other;course;mother;1;1;1;no;yes;yes;yes;no;yes;yes;no;4;3;3;1;3;5;7;10;14;14
GP;F;16;U;GT3;T;3;3;services;other;home;mother;1;1;0;yes;yes;yes;no;yes;yes;yes;no;4;1;3;2;1;3;14;11;12;13
GP;F;18;U;GT3;A;4;1;services;other;reputation;mother;1;2;0;no;yes;yes;no;no;yes;yes;no;4;5;2;1;5;5;0;12;13;14
MS;F;16;U;GT3;T;4;1;other;other;reputation;father;1;2;0;yes;yes;no;yes;yes;yes;no;no;2;3;2;1;1;2;28;11;12;16
GP;F;16;U;GT3;T;1;2;other;other;home;father;1;3;0;no;yes;no;no;no;yes;yes;no;5;3;2;2;1;3;0;12;11;10
MS;F;15;R;LE3;T;4;3;services;other;course;father;2;2;2;no;no;no;no;yes;yes;yes;yes;1;2;3;2;4;3;0;16;15;13
MS;M;17;U;GT3;T;2;2;teacher;other;course;mother;1;1;0;no;yes;no;no;no;yes;yes;no;1;3;5;5;1;5;1;14;14;13
GP;F;19;U;GT3;T;3;3;at_home;other;course;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;4;3;2;2;4;1;3;13;14;15
GP;F;16;U;GT3;T;3;2;at_home;at_home;reputation;father;1;1;0;no;yes;no;yes;no;yes;yes;no;4;3;3;1;1;2;1;15;16;15
GP;M;15;U;LE3;T;4;4;services;services;reputation;father;3;2;0;no;yes;yes;no;no;yes;yes;no;4;4;1;4;1;5;0;11;10;10
GP;M;18;R;LE3;T;4;2;services;other;reputation;mother;2;3;3;no;yes;yes;no;yes;yes;yes;no;4;2;2;2;4;2;1;17;14;14
GP;M;15;U;GT3;T;2;3;services;other;course;father;2;1;0;no;yes;no;yes;no;yes;yes;no;5;4;5;3;5;5;0;10;7;8
GP;F;16;U;LE3;T;3;3;services;other;reputation;father;2;2;0;no;yes;yes;yes;no;yes;no;no;4;5;5;2;1;3;0;13;13;13
GP;F;17;U;GT3;T;2;3;other;health;course;mother;3;3;0;no;no;no;yes;yes;yes;yes;no;4;3;5;1;3;2;19;15;16;18
GP;F;18;U;LE3;T;4;4;other;other;home;mother;1;1;0;yes;yes;no;yes;yes;yes;yes;no;5;3;4;1;1;2;3;17;15;12
GP;F;15;U;GT3;T;1;3;services;services;home;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;yes;4;3;3;1;1;4;0;12;8;9
GP;F;16;U;LE3;T;3;2;at_home;services;course;mother;1;4;2;no;no;no;yes;yes;yes;no;no;5;2;3;1;1;1;0;14;15;12
GP;F;16;U;GT3;A;2;3;other;other;home;mother;1;3;0;yes;no;no;no;yes;yes;yes;no;4;3;3;1;1;5;0;8;5;8
MS;M;15;U;GT3;T;4;2;other;services;reputation;other;1;2;0;no;yes;no;no;no;yes;yes;yes;3;3;3;1;1;5;0;12;13;13
GP;M;16;U;GT3;T;3;2;services;other;other;father;2;2;3;no;no;yes;yes;yes;yes;no;no;3;2;2;2;5;5;1;12;12;10
GP;F;17;U;GT3;T;4;2;other;other;home;mother;1;2;0;yes;yes;yes;yes;yes;yes;yes;no;4;4;5;1;2;3;22;10;12;13
GP;F;16;U;GT3;T;4;2;at_home;services;course;father;2;1;1;no;no;no;yes;no;no;yes;yes;4;5;2;1;2;5;0;8;10;11
GP;F;16;U;GT3;T;1;1;other;services;reputation;father;2;2;0;no;no;no;yes;yes;yes;yes;yes;4;3;2;1;3;5;0;16;19;17
GP;M;19;U;GT3;T;4;2;teacher;teacher;course;mother;2;1;0;no;yes;yes;no;no;yes;yes;yes;4;3;3;1;4;5;0;10;14;12
MS;F;16;U;GT3;T;1;4;teacher;services;reputation;mother;1;3;0;no;yes;no;no;yes;yes;yes;no;5;4;3;1;1;3;0;6;5;7
GP;M;18;U;LE3;A;4;3;teacher;other;course;mother;2;2;0;no;yes;no;no;yes;yes;yes;yes;3;3;5;1;1;5;17;9;8;8
GP;F;19;U;GT3;T;2;2;health;health;course;mother;1;1;0;no;no;yes;no;no;yes;yes;yes;5;3;2;1;3;5;0;13;11;9
GP;F;17;U;GT3;T;4;1;other;services;reputation;mother;1;1;0;yes;yes;no;no;yes;yes;yes;no;3;3;1;1;1;5;0;15;15;16
GP;F;15;R;GT3;T;4;4;at_home;other;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;4;4;1;2;3;0;11;9;13
MS;M;18;R;GT3;T;2;4;at_home;services;home;father;1;2;0;no;no;no;no;yes;yes;yes;yes;4;3;3;1;1;4;6;9;7;9
GP;M;17;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;5;3;2;1;2;5;0;6;4;7
GP;F;16;U;GT3;T;3;3;teacher;services;reputation;mother;3;3;0;no;yes;yes;yes;yes;yes;yes;no;4;3;3;1;1;1;6;15;18;18
GP;M;16;U;GT3;T;4;1;services;other;course;mother;1;2;1;no;no;no;no;no;yes;no;yes;1;4;4;4;5;1;0;9;8;9
GP;M;16;U;GT3;A;2;2;services;services;home;mother;1;3;0;no;yes;no;yes;no;yes;yes;yes;4;3;4;2;1;5;3;16;15;17
GP;M;19;R;LE3;T;4;1;teacher;services;course;mother;1;1;0;no;no;no;no;yes;yes;yes;no;4;2;5;3;5;3;1;12;11;12
GP;M;16;U;LE3;T;2;3;other;at_home;home;other;1;1;0;no;no;no;yes;yes;yes;no;no;5;3;4;2;4;1;10;9;11;15
GP;M;15;R;LE3;T;3;3;teacher;other;other;father;1;1;0;no;no;yes;yes;yes;yes;yes;no;5;4;5;2;2;3;4;11;11;11
MS;M;18;R;GT3;T;2;3;at_home;other;course;mother;1;1;3;no;yes;no;no;no;yes;no;yes;4;3;5;1;3;5;38;5;2;7
GP;F;16;U;GT3;T;1;3;at_home;services;home;father;1;2;1;no;no;yes;no;yes;yes;yes;no;3;2;5;2;2;5;3;6;5;7
GP;F;20;U;GT3;T;2;3;services;services;home;mother;3;2;0;no;no;yes;yes;yes;yes;no;no;4;2;2;1;1;5;0;13;18;17
GP;M;18;U;GT3;T;1;3;services;services;course;mother;2;2;0;no;no;no;yes;yes;yes;yes;no;3;3;3;1;3;3;0;11;10;10
GP;F;17;U;GT3;T;2;4;teacher;other;reputation;mother;1;2;3;no;yes;no;yes;yes;yes;yes;yes;5;4;2;1;1;2;1;9;11;13
GP;M;15;U;LE3;T;4;3;teacher;teacher;reputation;mother;1;2;1;no;no;yes;no;yes;yes;yes;yes;3;4;4;2;4;1;2;17;15;15
GP;F;15;R;GT3;T;2;2;services;services;course;other;4;3;1;no;no;no;yes;yes;yes;yes;yes;4;5;2;1;4;5;1;13;14;16
GP;M;18;R;GT3;T;4;2;services;services;course;father;1;2;1;no;yes;no;no;yes;yes;yes;yes;5;5;3;1;1;2;23;11;16;18
MS;F;18;U;LE3;T;1;3;other;other;home;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;2;1;1;2;5;16;16;17
GP;M;18;R;LE3;T;4;2;other;services;home;mother;1;2;0;yes;yes;yes;yes;yes;yes;yes;no;3;3;4;1;4;1;9;10;10;12
GP;F;18;U;GT3;T;4;4;services;other;home;mother;1;3;0;no;yes;yes;no;yes;yes;yes;yes;4;3;5;1;2;5;0;11;13;11
MS;F;16;U;GT3;T;4;2;teacher;teacher;reputation;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;3;3;4;2;4;3;0;9;6;7
MS;M;15;R;GT3;A;2;2;health;services;course;father;1;3;1;no;yes;yes;no;yes;yes;yes;no;4;5;1;2;4;3;12;16;13;15
GP;M;17;R;LE3;T;4;3;teacher;other;other;mother;2;1;0;no;no;yes;yes;yes;yes;yes;no;4;4;3;5;3;5;12;13;11;14
GP;F;16;U;GT3;T;4;1;other;services;reputation;mother;2;1;3;no;yes;yes;yes;yes;yes;yes;no;5;4;1;1;1;5;4;16;14;15
GP;M;15;U;LE3;T;4;3;services;services;reputation;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;3;2;5;2;2;4;20;11;15;17
GP;M;17;U;LE3;T;3;2;health;other;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;2;3;1;2;4;26;11;9;14
GP;M;17;U;GT3;T;1;3;teacher;other;reputation;other;1;3;1;no;no;yes;yes;yes;yes;yes;no;5;3;4;4;5;4;26;15;9;10
GP;M;18;R;LE3;T;2;3;teacher;other;course;mother;1;3;0;yes;no;no;yes;yes;yes;no;no;4;5;2;2;2;2;9;12;12;15
GP;F;16;U;LE3;T;4;4;other;services;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;5;5;3;1;1;3;0;10;11;9
GP;M;18;U;LE3;A;3;2;at_home;other;reputation;father;1;2;0;no;yes;no;no;no;yes;yes;yes;4;3;2;1;3;5;5;14;18;18
GP;F;17;U;GT3;T;3;3;other;other;other;father;2;1;0;no;yes;yes;no;yes;no;no;yes;3;4;3;1;2;3;1;15;16;11
GP;F;16;U;GT3;T;2;4;other;services;reputation;father;2;1;0;no;no;no;yes;yes;yes;yes;no;3;2;2;1;1;5;0;9;10;8
MS;M;18;U;GT3;A;4;3;at_home;services;home;mother;1;2;0;no;no;yes;no;yes;yes;yes;no;4;3;2;1;2;2;0;13;12;13
GP;M;16;R;GT3;T;2;3;other;other;home;mother;1;2;0;yes;yes;no;yes;yes;yes;yes;yes;4;3;3;1;3;4;4;13;11;11
GP;M;16;U;GT3;A;4;4;teacher;health;home;other;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;1;3;1;2;5;38;12;14;17
MS;M;17;U;LE3;T;2;4;health;other;course;mother;1;1;0;no;yes;no;no;yes;yes;no;no;5;4;2;2;5;2;3;9;9;13
GP;M;17;R;GT3;T;4;1;other;other;reputation;mother;1;1;0;no;no;yes;yes;no;yes;no;no;4;5;2;1;1;5;0;20;20;19
GP;M;16;U;LE3;T;1;2;teacher;services;course;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;yes;3;4;3;1;1;3;0;19;17;17
GP;M;15;R;LE3;T;4;4;services;other;course;mother;1;2;2;yes;yes;no;yes;yes;yes;no;yes;4;3;4;3;2;3;5;10;6;10
GP;F;15;U;GT3;T;2;2;at_home;services;reputation;mother;1;1;0;yes;no;no;no;yes;yes;yes;yes;1;5;2;1;2;5;1;6;1;8
GP;M;18;U;GT3;A;3;4;at_home;services;reputation;mother;1;1;0;no;yes;yes;no;yes;yes;yes;no;4;3;2;1;3;1;0;13;14;16
GP;F;17;R;GT3;T;4;2;teacher;other;course;mother;2;1;0;no;yes;no;yes;yes;yes;yes;yes;4;1;3;2;2;5;17;10;5;8
GP;M;17;U;LE3;T;3;4;health;other;course;mother;1;3;0;no;yes;no;no;yes;no;yes;yes;4;4;2;1;4;2;0;11;10;10
GP;M;20;U;GT3;A;4;4;teacher;services;reputation;mother;1;3;0;no;yes;no;yes;yes;yes;no;no;3;5;3;4;4;4;0;14;12;12
GP;F;17;U;GT3;T;4;2;teacher;other;reputation;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;5;4;4;1;3;3;4;12;9;14
GP;F;16;R;GT3;T;4;1;other;other;reputation;mother;1;2;0;no;yes;yes;yes;yes;yes;no;yes;5;2;3;1;1;2;20;16;17;17
GP;M;17;R;LE3;T;4;3;teacher;other;reputation;mother;2;3;0;no;yes;no;no;yes;yes;yes;no;5;5;2;4;3;5;17;16;16;16
GP;M;18;R;LE3;A;2;4;at_home;services;course;father;1;3;3;no;no;no;no;yes;yes;yes;no;5;2;3;2;4;5;0;13;13;14
GP;F;16;U;GT3;T;4;3;other;services;course;mother;1;2;0;no;yes;yes;no;yes;yes;no;yes;4;3;4;1;4;5;0;10;11;9
GP;M;18;U;LE3;T;3;3;other;other;course;father;1;4;0;no;no;yes;no;yes;yes;yes;no;3;3;2;3;5;5;0;6;8;8
GP;M;15;U;LE3;T;1;4;other;other;course;father;1;4;0;no;yes;no;no;yes;yes;yes;yes;3;2;3;1;1;5;1;14;13;15
GP;F;18;U;LE3;T;4;4;teacher;health;reputation;mother;1;2;0;yes;yes;yes;yes;yes;yes;yes;no;4;3;2;2;2;1;0;8;9;9
GP;M;19;U;GT3;T;4;2;other;other;course;father;3;3;2;no;yes;no;no;yes;no;yes;no;4;3;1;5;4;3;0;10;14;14
MS;M;19;R;GT3;T;4;2;other;other;other;mother;1;2;0;no;no;yes;no;no;yes;yes;no;5;3;5;4;3;5;5;12;12;14
GP;F;18;U;GT3;T;2;3;other;other;home;mother;1;3;1;no;yes;no;no;no;yes;yes;no;5;3;5;1;2;2;2;7;7;10
GP;M;18;R;GT3;T;2;1;other;other;course;mother;3;1;0;yes;no;no;yes;yes;yes;yes;no;5;3;3;1;1;1;10;12;13;15
GP;F;17;U;GT3;T;4;4;services;teacher;course;mother;2;2;0;no;yes;no;yes;yes;yes;yes;yes;4;3;4;1;1;5;0;12;14;13
GP;F;15;R;LE3;T;3;2;other;at_home;course;mother;2;1;2;no;no;no;yes;yes;yes;no;no;4;3;2;1;1;5;0;11;9;9
GP;F;16;U;LE3;T;3;2;at_home;other;course;mother;1;4;0;no;no;no;no;no;yes;yes;no;5;5;1;1;5;5;0;12;15;17
GP;F;16;U;GT3;T;4;2;services;other;reputation;mother;2;3;0;no;yes;no;no;yes;yes;yes;no;5;3;3;1;1;5;0;14;13;12
GP;M;18;U;LE3;T;2;3;at_home;services;reputation;mother;3;2;0;no;no;no;yes;yes;yes;no;yes;4;5;3;1;3;4;13;8;5;8
GP;F;16;U;LE3;T;4;2;services;other;home;father;1;3;0;no;no;yes;no;yes;yes;yes;no;4;3;3;2;4;4;32;15;14;16
MS;F;17;U;GT3;T;4;4;services;teacher;home;mother;2;2;0;no;yes;no;no;yes;yes;yes;no;4;2;4;1;1;5;0;17;11;14
GP;F;15;U;GT3;T;2;3;teacher;other;course;mother;2;3;1;no;yes;yes;yes;yes;yes;yes;no;4;4;5;2;2;3;17;7;6;11
GP;M;15;U;LE3;T;4;1;other;services;home;mother;3;1;0;no;yes;yes;no;yes;yes;yes;no;4;4;1;4;2;1;0;10;12;10
GP;M;17;U;GT3;T;4;1;other;other;course;mother;2;2;0;no;yes;no;no;yes;yes;yes;no;3;4;3;2;1;5;8;16;14;17
