school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3
GP;F;17;U;GT3;T;4;2;services;services;reputation;father;1;1;0;no;yes;yes;no;no;yes;yes;no;5;3;4;1;1;4;6;8;8;10
GP;M;19;U;LE3;T;2;2;services;teacher;course;mother;1;2;0;yes;yes;no;no;no;yes;yes;no;4;1;2;1;3;1;0;13;12;13
GP;F;18;U;GT3;A;3;1;health;other;course;father;1;2;0;no;yes;no;yes;yes;yes;yes;yes;5;3;4;1;1;3;3;11;9;7
GP;M;17;R;GT3;A;4;4;other;other;reputation;mother;1;4;0;no;yes;no;yes;yes;yes;yes;no;4;4;2;3;2;5;7;12;13;15
GP;M;18;R;LE3;A;4;2;at_home;services;home;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;5;5;3;1;1;5;9;13;11;10
GP;M;16;U;GT3;T;4;1;other;teacher;home;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;5;4;2;1;3;5;0;13;10;10
GP;M;16;U;GT3;T;3;2;services;other;home;mother;1;2;0;no;no;no;no;yes;yes;no;no;5;2;2;3;1;5;0;8;5;5
GP;M;19;U;GT3;T;3;4;other;other;course;mother;1;1;0;yes;yes;no;yes;yes;no;yes;yes;4;4;3;1;4;5;4;15;14;14
GP;F;16;U;GT3;A;3;2;other;other;reputation;mother;2;1;0;yes;no;yes;yes;yes;yes;yes;no;5;2;3;1;2;3;15;9;7;13
GP;M;15;U;GT3;T;2;2;at_home;other;home;father;2;2;0;no;yes;no;yes;yes;no;yes;no;4;4;2;1;1;4;20;7;12;14
GP;F;17;R;LE3;A;2;1;at_home;health;home;mother;1;2;0;no;no;no;yes;no;yes;yes;yes;5;3;5;1;1;5;0;8;9;8
GP;F;19;U;GT3;T;2;2;health;services;reputation;mother;1;2;0;yes;yes;no;no;yes;no;no;no;3;4;5;1;2;3;3;5;6;7
GP;F;16;U;GT3;A;2;3;other;health;course;mother;2;1;0;yes;no;yes;yes;yes;yes;yes;no;4;2;2;1;1;5;4;7;10;12
GP;F;16;U;GT3;T;4;3;other;teacher;course;mother;3;3;1;yes;yes;no;no;yes;yes;yes;no;4;3;3;1;1;5;1;5;7;9
GP;M;15;U;GT3;T;2;4;other;services;home;father;1;2;0;no;no;no;no;yes;yes;yes;yes;5;4;2;1;2;5;2;10;8;13
GP;F;18;R;LE3;A;4;4;services;other;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;4;3;5;1;1;5;0;12;16;15
GP;M;17;U;GT3;A;2;1;at_home;other;home;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;1;5;1;1;3;3;15;14;15
GP;F;15;U;GT3;T;1;2;other;other;course;mother;1;2;1;no;yes;no;no;yes;yes;yes;no;4;3;3;2;4;1;0;7;6;6
GP;M;17;R;GT3;T;3;3;other;services;home;mother;1;1;0;no;yes;yes;yes;yes;yes;no;no;4;3;4;3;5;3;24;16;17;17
GP;F;16;U;GT3;T;4;2;teacher;other;other;mother;1;2;0;yes;yes;no;no;yes;yes;yes;no;4;2;4;1;1;5;0;16;17;16
GP;M;16;U;GT3;T;3;4;other;teacher;course;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;no;5;5;3;5;2;5;26;13;13;15
GP;M;19;U;LE3;T;2;3;at_home;other;course;mother;1;3;0;no;no;no;yes;yes;no;yes;no;4;4;5;2;4;3;8;6;6;9
GP;F;17;U;GT3;T;3;2;health;other;reputation;other;1;1;0;no;yes;yes;no;no;yes;yes;no;3;4;4;1;1;5;8;12;14;13
GP;F;15;U;GT3;T;4;3;services;other;course;mother;1;2;2;no;yes;yes;no;no;yes;yes;yes;4;2;2;1;4;1;0;8;10;8
GP;F;19;U;GT3;T;3;4;services;other;reputation;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;4;4;3;1;1;3;0;15;13;13
GP;F;16;U;GT3;T;4;4;teacher;teacher;course;mother;2;3;0;no;yes;no;no;yes;yes;yes;yes;2;4;4;1;1;3;12;11;10;8
GP;M;16;U;LE3;T;4;3;at_home;services;course;father;2;2;1;no;yes;no;yes;yes;yes;no;no;5;1;2;1;4;4;18;12;10;10
GP;M;15;U;LE3;T;4;4;at_home;other;course;father;1;2;1;no;no;yes;yes;yes;yes;yes;yes;5;2;4;1;1;5;3;12;11;14
GP;F;18;U;LE3;T;2;3;at_home;services;other;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;4;4;1;1;2;1;0;8;6;8
GP;M;17;U;GT3;A;1;2;other;services;course;mother;1;3;0;no;no;no;no;no;yes;yes;yes;4;2;5;3;2;4;0;4;1;5
MS;F;18;U;GT3;T;3;3;other;other;course;mother;1;2;0;no;yes;yes;yes;no;yes;yes;no;4;3;4;2;3;4;1;11;11;8
GP;F;22;U;GT3;T;2;0;other;services;other;other;1;1;0;yes;yes;yes;no;yes;yes;yes;yes;2;1;5;1;2;2;10;11;13;15
GP;M;16;U;GT3;T;2;3;at_home;services;course;other;1;2;0;yes;yes;no;no;yes;yes;yes;no;4;4;4;2;2;4;7;10;10;12
GP;F;16;U;LE3;T;4;2;other;other;home;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;no;4;3;2;2;5;3;0;13;12;9
GP;F;17;U;GT3;T;4;2;services;other;course;mother;4;2;0;no;yes;no;yes;yes;yes;yes;yes;1;2;2;3;4;5;0;13;15;13
GP;F;16;U;LE3;T;3;4;services;other;home;mother;1;1;0;no;yes;no;yes;yes;yes;yes;no;2;3;3;1;1;4;18;11;9;9
GP;F;18;U;GT3;T;2;4;other;services;course;mother;1;2;0;no;yes;no;no;yes;yes;no;yes;4;2;4;3;3;3;30;9;11;16
GP;F;17;U;GT3;T;4;2;services;services;reputation;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;4;4;3;1;1;2;1;14;15;15
GP;M;18;U;LE3;T;2;3;at_home;other;course;mother;1;2;0;no;yes;yes;yes;yes;no;no;no;5;5;3;1;2;1;9;12;11;13
GP;M;15;U;LE3;T;1;2;other;services;course;mother;2;2;2;no;no;no;no;yes;yes;no;no;4;5;2;1;1;1;11;13;16;15
GP;M;16;U;GT3;T;4;1;other;other;reputation;mother;2;4;0;no;yes;no;no;yes;yes;no;no;2;5;5;1;1;5;0;13;10;10
MS;F;15;U;GT3;T;4;2;services;other;home;mother;1;2;0;no;no;yes;yes;yes;yes;yes;no;3;2;4;1;1;5;1;12;14;14
MS;F;18;R;GT3;A;2;4;other;other;reputation;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;4;3;4;1;1;3;3;13;12;13
GP;F;17;R;GT3;T;4;4;services;other;course;mother;3;1;0;no;yes;no;yes;no;yes;yes;no;5;4;2;1;4;4;1;10;8;6
GP;F;16;U;GT3;T;3;3;services;health;reputation;mother;1;2;0;no;yes;no;yes;no;yes;yes;yes;3;3;2;2;1;2;5;5;8;13
MS;M;18;U;LE3;T;2;3;services;services;course;mother;4;1;0;no;no;yes;yes;yes;yes;yes;yes;4;3;2;1;2;2;0;5;9;10
GP;M;19;U;GT3;T;1;4;services;other;reputation;mother;2;1;1;no;yes;no;yes;no;yes;yes;yes;1;3;1;1;3;3;0;11;11;9
GP;F;19;U;GT3;T;3;1;teacher;health;course;mother;2;1;0;no;no;no;yes;no;yes;yes;no;1;3;2;1;2;2;0;11;11;10
GP;M;15;U;GT3;T;2;2;at_home;services;home;mother;2;2;3;no;yes;no;no;yes;yes;yes;no;4;5;3;1;1;5;8;13;11;12
GP;F;15;U;LE3;A;4;0;other;services;home;father;2;3;1;no;no;yes;yes;yes;yes;yes;no;4;4;2;1;1;5;0;7;9;12
GP;M;19;R;GT3;T;4;1;teacher;other;other;mother;2;1;0;no;yes;yes;yes;yes;yes;yes;yes;3;5;3;3;4;3;3;9;8;8
MS;M;18;R;LE3;T;1;1;other;services;other;mother;1;1;0;no;no;no;yes;no;yes;yes;no;3;4;3;1;5;3;5;10;8;10
GP;F;18;U;GT3;T;0;2;other;other;reputation;mother;2;3;1;yes;no;yes;no;yes;yes;yes;no;5;3;3;2;4;3;0;6;8;7
GP;F;16;U;GT3;T;4;2;other;other;reputation;mother;1;2;0;no;no;no;no;yes;no;yes;no;4;5;5;2;5;5;1;7;5;8
GP;F;17;R;GT3;T;1;1;other;other;home;mother;2;4;0;no;no;yes;no;yes;yes;no;no;2;4;4;2;3;3;5;7;4;7
GP;M;17;R;GT3;T;4;1;services;services;course;mother;1;2;0;yes;yes;yes;yes;yes;yes;yes;yes;3;4;2;1;1;5;0;5;4;8
GP;M;15;U;LE3;T;4;3;teacher;other;home;mother;2;2;0;yes;yes;yes;yes;yes;yes;yes;no;4;4;3;1;2;3;35;8;13;14
GP;M;16;U;GT3;T;3;3;health;other;other;mother;1;2;0;yes;no;no;yes;no;yes;yes;no;5;2;1;2;2;1;22;11;11;13
GP;F;15;R;GT3;T;4;1;other;other;course;mother;1;2;2;no;yes;yes;no;no;yes;yes;no;4;4;3;1;4;4;40;9;10;13
GP;M;15;R;LE3;T;2;1;health;other;reputation;other;2;2;0;no;yes;no;no;yes;yes;yes;no;4;4;3;3;5;3;12;6;4;5
GP;M;16;U;LE3;T;4;4;services;teacher;reputation;father;1;2;0;yes;yes;no;no;yes;yes;no;no;3;4;1;2;1;1;0;12;10;10
GP;F;15;U;GT3;T;4;2;services;other;other;mother;3;2;0;yes;yes;yes;yes;yes;yes;yes;no;5;3;2;1;1;4;0;11;9;10
GP;F;15;R;GT3;T;2;3;other;other;reputation;mother;1;4;0;no;yes;yes;yes;yes;yes;yes;no;4;3;2;3;1;5;3;9;9;12
GP;M;17;R;GT3;T;4;2;other;other;home;mother;2;2;0;no;yes;no;no;no;yes;yes;yes;3;4;5;2;4;3;0;8;6;9
MS;F;16;U;GT3;T;2;3;services;other;home;father;1;1;0;yes;yes;no;yes;no;yes;yes;yes;4;3;4;1;3;3;0;5;6;6
GP;F;18;U;GT3;T;4;3;teacher;teacher;home;mother;2;1;0;yes;yes;yes;yes;yes;yes;yes;no;4;4;2;1;1;4;0;12;11;11
GP;F;16;U;LE3;T;4;2;services;services;course;mother;1;2;0;no;yes;no;yes;yes;yes;no;no;4;3;4;1;4;4;22;7;5;11
GP;F;18;U;LE3;T;4;1;other;services;reputation;mother;2;2;0;no;yes;yes;yes;yes;yes;yes;no;3;2;4;2;4;4;1;9;10;10
GP;F;16;R;LE3;T;3;2;at_home;other;course;mother;2;2;0;yes;yes;no;no;yes;yes;yes;no;4;3;2;1;3;2;0;7;6;7
GP;M;15;U;GT3;T;3;3;teacher;services;course;father;1;1;0;no;no;yes;no;yes;no;yes;no;5;4;1;1;4;5;1;14;15;14
MS;M;15;U;GT3;T;3;4;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;no;yes;4;3;3;1;3;4;0;8;7;7
GP;M;16;U;GT3;T;4;2;health;teacher;course;other;2;4;0;no;yes;yes;yes;yes;yes;yes;yes;3;4;2;1;4;3;2;10;11;10
GP;F;16;R;GT3;T;2;3;other;services;home;mother;1;4;1;no;no;yes;no;no;yes;yes;yes;4;5;3;1;3;3;0;15;15;13
GP;F;15;U;GT3;T;4;4;other;at_home;home;mother;3;1;1;no;no;yes;yes;yes;yes;yes;yes;5;5;3;1;2;5;0;7;11;8
MS;F;17;U;GT3;T;1;3;other;other;other;mother;1;3;0;no;yes;no;no;no;yes;yes;no;3;4;1;1;4;1;4;7;7;8
MS;F;18;R;GT3;T;4;2;other;other;other;mother;1;2;0;yes;yes;yes;yes;yes;yes;yes;no;4;2;3;1;1;5;1;12;14;12
GP;F;17;U;GT3;T;3;3;services;other;reputation;mother;2;2;1;yes;yes;no;yes;yes;yes;yes;no;4;3;2;1;4;5;0;8;9;10
GP;F;17;U;LE3;T;2;3;services;other;home;mother;1;2;0;no;yes;yes;no;no;yes;yes;no;3;4;3;1;1;5;3;6;9;11
GP;M;16;U;GT3;T;2;3;other;other;other;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;5;1;3;1;1;5;4;6;8;9
GP;F;15;U;GT3;T;3;2;teacher;services;reputation;father;2;3;0;no;yes;yes;yes;yes;yes;yes;yes;3;2;4;1;2;2;12;7;4;7
GP;F;19;U;GT3;T;2;4;services;other;home;mother;1;3;0;no;yes;no;no;yes;yes;yes;no;3;1;5;1;3;3;0;7;9;8
GP;F;17;U;GT3;T;2;1;health;services;home;father;2;1;0;no;yes;no;no;no;yes;no;yes;5;3;2;1;1;3;0;13;10;12
MS;M;18;U;LE3;T;4;3;teacher;other;home;mother;2;2;0;no;no;no;no;no;yes;no;no;4;5;5;1;1;2;1;11;15;15
GP;F;16;U;GT3;T;3;4;at_home;other;home;father;2;1;0;no;no;no;yes;yes;yes;yes;no;4;4;4;2;3;4;0;6;9;8
GP;M;15;R;GT3;T;2;3;at_home;services;reputation;father;1;2;1;no;no;no;no;no;no;yes;no;3;5;2;1;3;5;37;13;10;11
GP;F;18;R;GT3;T;1;4;other;services;course;father;4;2;0;no;yes;no;yes;yes;no;yes;yes;4;5;4;1;1;2;0;7;8;9
GP;M;16;U;LE3;T;3;2;other;other;reputation;mother;1;3;0;no;yes;yes;yes;yes;yes;no;yes;4;5;4;1;1;3;48;15;16;18
GP;F;18;U;LE3;T;3;2;health;other;course;mother;1;2;0;no;yes;yes;yes;no;yes;yes;yes;4;2;3;1;4;5;0;6;7;8
MS;F;16;U;GT3;T;3;4;health;teacher;home;mother;1;1;0;no;yes;yes;no;no;yes;no;no;3;3;5;1;1;5;1;9;9;9
MS;M;18;R;GT3;T;1;1;other;at_home;reputation;mother;4;3;0;no;yes;no;no;yes;yes;yes;no;4;3;4;1;1;2;7;8;9;13
GP;M;16;U;LE3;T;4;3;services;other;reputation;father;2;2;0;no;no;yes;yes;no;yes;yes;yes;3;5;5;3;4;5;1;12;10;10
GP;M;18;R;LE3;T;4;2;services;other;course;mother;2;1;0;no;yes;no;yes;yes;yes;yes;no;4;5;3;1;2;5;9;13;12;14
GP;F;16;U;GT3;T;4;3;at_home;services;home;mother;2;2;0;yes;yes;yes;yes;yes;yes;yes;no;5;2;5;3;3;5;0;11;10;11
GP;F;20;U;LE3;T;3;4;other;teacher;course;mother;1;2;0;yes;yes;no;no;yes;yes;yes;yes;3;4;3;1;1;3;0;10;14;11
GP;M;18;R;GT3;T;4;2;services;services;reputation;mother;1;2;0;no;no;no;no;yes;yes;yes;no;5;4;2;1;1;5;0;14;15;17
MS;M;18;U;LE3;T;4;4;other;other;course;father;1;2;0;no;yes;no;yes;yes;yes;yes;no;5;3;4;1;4;4;0;17;17;14
GP;M;19;U;GT3;A;4;3;teacher;services;course;other;2;2;0;no;no;no;no;yes;yes;yes;no;4;4;2;2;2;1;0;11;11;12
GP;F;15;U;GT3;T;2;3;services;services;home;father;1;2;0;no;yes;yes;yes;yes;yes;yes;no;5;1;4;2;3;5;0;6;5;6
GP;M;16;U;LE3;T;1;1;services;at_home;home;father;1;2;0;no;yes;no;no;yes;yes;yes;no;4;5;3;2;3;1;0;16;16;15
GP;M;17;U;GT3;T;4;4;services;other;home;mother;2;2;0;no;yes;yes;no;no;yes;yes;yes;4;3;3;1;1;3;1;9;9;10
GP;M;16;U;GT3;T;2;3;at_home;services;course;mother;1;1;1;no;yes;no;no;yes;yes;yes;yes;4;2;5;1;3;5;0;4;4;5
GP;M;15;U;LE3;A;1;4;services;other;home;father;1;1;0;no;yes;yes;no;no;yes;yes;yes;4;4;3;1;3;5;1;9;12;13
GP;F;18;U;GT3;T;4;3;teacher;teacher;other;mother;2;3;0;no;yes;yes;yes;yes;yes;yes;no;3;2;3;5;4;5;0;14;14;14
GP;F;15;U;GT3;T;3;3;health;other;course;father;2;1;0;no;no;yes;yes;yes;yes;yes;no;3;1;3;1;1;4;0;9;13;12
GP;M;16;U;LE3;T;3;3;at_home;other;course;other;1;2;0;no;yes;yes;yes;yes;yes;yes;yes;3;1;3;1;3;4;0;9;9;7
GP;M;18;R;GT3;T;3;2;teacher;services;home;mother;1;2;0;no;no;yes;yes;yes;yes;yes;yes;4;4;5;1;3;5;0;5;6;8
GP;F;16;R;GT3;T;1;3;other;services;course;mother;1;1;0;no;yes;yes;yes;no;yes;yes;no;4;3;4;1;1;5;1;3;0;4
MS;F;17;U;GT3;T;3;1;other;other;home;mother;4;2;0;yes;yes;no;yes;yes;yes;no;yes;4;3;2;1;2;5;4;11;9;10
MS;M;16;R;GT3;T;2;3;services;services;home;mother;1;1;0;no;no;no;yes;no;yes;yes;no;2;3;2;1;2;5;11;18;17;16
GP;F;18;U;GT3;T;4;4;other;other;reputation;mother;1;2;0;no;no;yes;yes;yes;yes;yes;no;4;3;4;1;1;5;0;14;14;12
GP;F;16;R;LE3;T;4;2;other;services;reputation;father;2;2;0;yes;yes;no;no;no;yes;yes;no;5;3;4;2;1;3;19;13;14;13
GP;F;15;U;GT3;A;4;2;services;other;reputation;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;no;2;3;3;1;2;2;6;9;10;12
MS;F;16;U;GT3;T;1;4;services;teacher;course;mother;2;1;0;no;yes;no;yes;yes;yes;yes;no;3;3;4;1;1;1;12;13;14;14
GP;F;18;R;GT3;T;4;1;services;services;reputation;mother;2;1;0;no;yes;yes;yes;yes;yes;yes;no;4;3;4;1;1;3;0;9;8;5
GP;F;18;R;GT3;T;4;1;at_home;services;course;mother;1;1;2;no;no;yes;yes;yes;yes;yes;yes;5;4;4;2;1;1;12;10;7;8
GP;M;19;U;GT3;T;0;3;at_home;other;home;mother;1;1;1;no;yes;no;yes;yes;yes;yes;no;5;4;1;1;5;5;57;9;11;11
GP;M;16;U;GT3;T;2;1;other;health;course;father;1;1;1;no;no;no;yes;yes;yes;yes;no;5;3;2;1;1;4;0;9;7;7
GP;F;16;U;GT3;A;1;2;services;services;course;mother;2;1;0;no;yes;yes;no;no;yes;no;no;3;4;2;1;2;3;13;9;10;14
GP;M;16;U;LE3;T;3;2;other;services;reputation;mother;2;2;1;no;yes;yes;yes;yes;no;yes;yes;5;2;2;5;3;5;0;5;6;5
GP;M;17;R;LE3;T;3;1;health;services;other;mother;1;3;0;no;no;yes;no;yes;yes;yes;no;2;3;2;1;1;1;1;13;11;12
GP;F;17;R;GT3;T;2;4;other;other;reputation;father;1;1;0;no;yes;no;yes;yes;yes;yes;yes;5;5;5;1;3;5;0;13;9;10
GP;F;15;R;GT3;T;4;4;teacher;other;reputation;mother;2;2;0;no;yes;no;no;yes;yes;yes;yes;4;4;2;1;1;4;0;8;11;9
GP;M;15;U;GT3;T;1;1;services;other;home;mother;1;4;3;no;yes;no;no;yes;yes;yes;no;5;4;2;1;4;5;0;9;7;6
GP;M;17;R;LE3;T;4;4;teacher;other;other;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;2;2;2;2;4;3;0;9;8;7
GP;F;17;U;GT3;A;3;1;at_home;teacher;home;mother;1;2;0;no;yes;no;no;yes;yes;no;no;4;3;4;1;1;4;1;5;4;7
GP;F;18;U;GT3;T;1;1;teacher;services;course;mother;2;3;0;no;yes;no;yes;yes;yes;yes;no;3;3;4;1;2;4;11;7;6;10
GP;M;15;U;GT3;T;4;1;health;other;course;mother;1;2;0;no;yes;no;no;no;yes;no;no;4;3;2;1;3;5;0;10;10;10
GP;F;17;U;GT3;T;3;1;other;other;home;mother;2;3;3;no;no;no;yes;yes;no;yes;yes;4;4;4;2;3;5;1;7;8;9
GP;M;16;U;LE3;T;4;2;teacher;other;course;mother;1;1;0;no;yes;no;no;yes;no;yes;yes;2;5;1;1;4;4;0;9;6;6
GP;M;18;U;GT3;T;0;3;other;other;reputation;mother;1;1;0;no;yes;yes;yes;yes;yes;yes;no;5;2;2;1;4;5;20;15;16;18
GP;F;17;R;GT3;T;2;4;other;other;course;mother;1;1;0;no;yes;yes;yes;yes;yes;no;yes;4;1;2;1;2;3;14;10;10;13
GP;M;15;U;LE3;T;3;3;health;other;course;mother;2;1;0;no;no;yes;yes;no;yes;yes;no;4;4;1;1;2;3;0;15;14;11
GP;F;16;U;GT3;T;1;2;services;other;course;mother;1;3;0;no;yes;no;yes;no;yes;yes;no;4;3;2;1;1;5;0;12;12;16
GP;F;16;U;GT3;T;3;2;teacher;services;course;mother;1;2;0;no;yes;no;no;yes;no;yes;no;4;2;4;1;4;4;6;5;4;8
GP;M;18;U;GT3;T;4;3;teacher;other;reputation;other;1;1;0;no;yes;no;no;yes;yes;yes;no;3;4;4;1;1;5;16;14;12;15
GP;M;19;R;GT3;T;1;4;services;other;home;father;4;1;1;no;yes;no;yes;yes;yes;yes;yes;4;3;4;1;2;4;0;12;11;10
GP;F;16;U;GT3;T;2;3;other;services;reputation;father;1;2;1;no;no;no;yes;yes;yes;yes;yes;5;1;3;1;2;2;0;11;10;9
GP;M;18;U;GT3;T;4;2;teacher;other;course;other;2;1;0;no;yes;yes;yes;yes;yes;yes;no;4;3;2;2;2;4;0;12;12;9
GP;M;19;U;LE3;T;3;3;other;other;reputation;mother;2;2;0;no;yes;no;yes;yes;yes;yes;yes;4;5;4;1;1;1;5;16;14;15
