school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3
GP;F;18;U;GT3;A;3;1;services;other;home;mother;2;4;0;no;yes;yes;no;yes;yes;no;no;4;3;4;1;1;3;0;8;8;9
GP;F;17;R;LE3;T;1;1;health;other;other;mother;1;2;1;no;yes;yes;no;yes;yes;no;no;5;2;2;2;4;5;4;5;9;9
GP;M;16;U;GT3;T;1;2;services;at_home;home;other;1;1;0;no;no;no;no;yes;yes;yes;yes;3;5;3;1;2;3;0;8;9;10
GP;M;19;U;GT3;T;2;3;other;other;course;mother;3;2;0;no;no;no;no;yes;yes;yes;yes;4;2;3;3;4;5;0;5;5;4
GP;M;16;U;GT3;T;4;4;services;teacher;other;mother;2;3;0;no;yes;no;no;no;yes;yes;no;4;4;2;1;4;4;0;9;7;8
GP;F;18;U;GT3;T;3;4;health;other;reputation;mother;3;2;0;yes;yes;no;yes;yes;yes;yes;yes;4;3;3;1;4;3;1;4;3;6
GP;F;18;R;LE3;T;4;2;other;services;home;mother;2;3;0;yes;no;no;yes;yes;yes;yes;no;3;5;3;1;1;3;13;13;13;14
GP;F;19;R;LE3;T;4;4;other;other;course;mother;2;2;0;no;yes;yes;yes;yes;yes;yes;no;4;3;3;3;1;2;1;6;5;5
GP;F;17;U;LE3;T;4;1;teacher;services;course;father;1;2;2;no;yes;yes;yes;yes;yes;yes;no;5;1;1;5;3;4;0;9;7;7
GP;M;19;U;LE3;T;3;2;services;services;home;father;1;1;1;no;yes;no;yes;yes;yes;yes;no;4;3;3;1;1;2;0;9;8;9
GP;M;17;U;GT3;T;3;3;health;other;reputation;father;1;2;0;no;yes;yes;yes;yes;yes;yes;no;4;3;4;1;1;1;17;13;14;14
GP;M;18;R;GT3;T;4;4;services;other;other;mother;3;2;0;no;yes;no;no;yes;yes;yes;yes;3;1;2;1;2;5;1;9;7;8
GP;F;16;U;GT3;T;3;4;other;other;home;father;1;1;0;yes;yes;no;yes;yes;yes;yes;no;4;3;1;2;2;1;0;9;5;8
GP;F;16;U;GT3;T;4;1;health;other;course;mother;1;1;2;no;yes;no;yes;yes;yes;yes;no;5;2;4;1;3;5;0;11;8;7
GP;M;17;U;GT3;A;1;4;services;teacher;home;father;2;1;0;no;no;no;yes;yes;yes;yes;no;2;5;2;1;4;5;0;6;6;6
GP;F;16;U;GT3;T;4;1;other;services;course;mother;2;2;0;no;yes;yes;no;yes;yes;yes;yes;4;4;4;1;1;5;0;4;3;4
GP;M;17;U;LE3;A;3;3;other;services;course;mother;2;2;1;no;yes;no;no;yes;no;yes;yes;1;2;2;2;4;5;0;9;9;8
GP;F;16;U;GT3;T;1;4;at_home;services;reputation;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;4;5;3;1;1;4;3;10;9;12
GP;F;17;U;GT3;T;1;2;at_home;other;reputation;mother;3;2;0;no;yes;yes;yes;yes;yes;no;no;5;4;1;1;1;5;0;9;9;9
GP;F;17;U;GT3;T;4;3;teacher;other;course;father;1;3;0;no;yes;yes;yes;yes;yes;yes;no;4;3;1;2;2;3;17;6;7;10
GP;F;17;U;GT3;T;2;2;other;other;course;other;1;1;0;no;yes;yes;yes;yes;yes;yes;no;4;3;3;1;1;2;0;8;11;11
GP;F;17;U;GT3;T;3;2;teacher;other;other;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;4;5;2;1;3;5;0;10;14;8
GP;F;16;U;LE3;T;3;2;other;other;home;father;1;2;0;no;yes;yes;yes;no;yes;yes;yes;4;5;2;1;3;5;1;13;15;15
GP;F;17;U;GT3;T;4;4;other;other;home;mother;3;1;0;no;yes;no;yes;yes;yes;yes;no;5;4;3;1;1;4;0;14;13;11
GP;M;17;U;GT3;T;1;1;other;services;reputation;mother;1;3;1;no;yes;no;no;yes;yes;yes;yes;4;5;3;1;3;5;17;11;10;13
GP;F;15;U;GT3;T;4;3;services;health;reputation;mother;1;3;0;yes;yes;no;no;yes;yes;no;no;3;2;3;1;1;4;31;4;4;5
GP;M;15;U;GT3;A;2;1;health;other;reputation;mother;1;1;0;no;yes;yes;no;yes;yes;yes;yes;4;3;2;1;1;1;0;11;11;9
GP;F;19;R;GT3;A;2;2;at_home;services;reputation;father;1;2;1;no;yes;no;no;no;yes;yes;yes;5;4;1;3;3;3;2;7;6;6
GP;M;17;U;GT3;T;2;4;other;other;course;mother;3;2;1;no;yes;no;yes;no;yes;no;no;4;4;3;1;4;5;5;7;7;10
GP;F;19;R;GT3;T;3;2;health;other;course;mother;2;2;1;yes;yes;no;yes;yes;yes;yes;no;5;4;3;5;3;3;4;7;6;5
GP;F;15;R;GT3;T;4;2;at_home;other;home;father;1;2;1;no;yes;yes;no;yes;yes;yes;yes;4;3;4;1;1;1;0;10;7;7
GP;M;18;U;LE3;T;2;3;services;at_home;home;mother;4;2;1;no;no;yes;no;no;yes;yes;no;1;4;5;3;5;3;0;4;5;6
GP;M;18;R;LE3;T;1;2;at_home;health;course;mother;2;2;1;no;no;no;no;no;no;yes;no;5;3;2;5;2;3;7;3;3;5
MS;F;18;U;GT3;T;4;2;services;other;reputation;mother;2;1;0;no;yes;no;no;yes;yes;yes;no;4;4;3;5;1;3;7;13;7;11
GP;F;15;R;GT3;T;4;2;other;other;course;mother;2;2;0;yes;no;yes;no;yes;no;yes;no;5;2;3;1;1;4;1;12;15;13
GP;F;16;U;GT3;T;1;3;at_home;services;home;other;2;3;0;yes;no;yes;yes;yes;yes;yes;yes;5;4;1;1;3;3;1;7;6;6
GP;M;18;U;GT3;T;3;4;other;services;reputation;mother;1;4;1;yes;yes;yes;no;no;yes;yes;no;4;3;2;2;1;5;0;9;9;8
GP;M;16;U;LE3;T;4;4;other;other;reputation;mother;1;1;2;no;yes;yes;no;no;yes;yes;no;5;2;3;2;4;3;2;4;3;6
GP;F;16;U;GT3;T;4;1;services;other;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;3;3;1;1;1;5;0;11;6;8
GP;M;19;U;GT3;T;4;4;other;other;course;father;1;4;0;no;no;no;no;yes;yes;yes;no;4;4;3;1;1;5;0;16;16;16
GP;F;18;U;LE3;T;1;1;other;at_home;course;mother;1;4;0;no;yes;yes;yes;no;yes;yes;no;4;3;3;1;1;5;0;13;16;15
GP;F;15;U;GT3;T;1;2;teacher;other;reputation;mother;1;1;0;no;yes;yes;yes;yes;yes;no;no;4;3;3;1;1;2;3;7;9;10
GP;M;15;R;GT3;T;3;3;services;health;course;mother;3;2;0;no;no;no;no;yes;yes;yes;yes;3;3;3;1;2;2;8;6;5;7
GP;F;16;R;GT3;T;3;2;at_home;other;other;mother;1;3;1;no;yes;yes;no;yes;yes;no;no;5;4;5;1;1;5;0;6;4;8
GP;M;15;R;LE3;T;3;4;at_home;other;reputation;mother;1;3;0;no;yes;yes;yes;no;yes;yes;yes;3;5;2;1;3;5;17;5;5;9
GP;F;16;U;GT3;T;2;2;other;services;course;father;1;3;2;no;no;yes;yes;no;yes;yes;no;4;3;3;1;1;3;2;8;7;10
