school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3
GP;F;17;U;GT3;T;4;2;teacher;services;course;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;5;3;3;2;1;4;0;11;15;12
MS;M;16;U;GT3;T;2;3;at_home;at_home;reputation;other;2;1;1;no;no;no;yes;no;yes;yes;no;5;4;2;2;3;4;0;7;10;9
MS;F;18;R;GT3;T;4;1;teacher;at_home;home;mother;1;1;0;no;yes;yes;no;yes;yes;yes;yes;4;3;2;1;2;2;1;17;17;18
MS;M;16;U;LE3;T;4;4;teacher;other;course;father;1;2;0;no;yes;yes;yes;yes;yes;no;no;4;3;3;2;5;5;2;7;8;12
GP;M;19;U;LE3;T;3;4;at_home;other;course;father;1;1;0;no;yes;no;no;no;yes;yes;yes;5;4;4;3;5;5;0;16;16;16
GP;M;15;U;GT3;T;1;4;at_home;other;reputation;mother;4;4;1;no;yes;no;no;yes;yes;yes;no;5;3;4;1;4;5;9;14;13;15
GP;M;18;R;GT3;T;3;3;services;other;home;mother;2;3;0;no;no;no;yes;yes;no;yes;yes;3;3;4;2;2;5;0;6;4;5
GP;M;16;U;LE3;T;1;2;services;other;other;father;2;4;0;no;no;yes;no;no;yes;yes;no;5;5;4;1;1;3;9;18;18;17
GP;M;15;U;GT3;T;3;2;other;teacher;home;mother;1;2;0;no;yes;no;yes;yes;yes;yes;yes;4;4;3;1;1;1;0;6;8;10
GP;M;17;U;LE3;T;1;3;teacher;services;reputation;mother;1;2;0;no;no;yes;yes;no;yes;no;no;5;1;3;1;1;5;0;12;11;11
GP;F;16;U;LE3;T;3;4;other;services;course;mother;1;2;1;no;yes;no;yes;yes;yes;yes;yes;4;5;4;1;3;5;0;3;0;3
MS;F;16;R;LE3;A;1;2;at_home;services;home;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;5;3;2;1;3;2;0;8;6;6
GP;F;18;U;LE3;T;4;4;services;other;course;mother;2;1;0;yes;yes;yes;no;no;yes;yes;yes;4;4;3;2;1;2;3;8;9;10
GP;M;17;U;GT3;T;4;3;other;other;home;mother;1;2;1;no;yes;no;yes;yes;yes;yes;no;5;5;2;1;2;1;0;5;2;4
GP;F;16;U;LE3;T;4;4;other;at_home;other;mother;3;1;2;no;yes;yes;no;yes;yes;yes;yes;3;3;3;4;4;4;1;9;11;14
GP;F;16;U;LE3;T;1;3;services;services;reputation;father;2;2;0;no;yes;no;no;yes;yes;yes;yes;4;3;4;1;1;2;0;14;13;5
GP;F;16;U;GT3;T;2;2;other;other;reputation;mother;1;3;0;no;no;yes;no;no;yes;yes;no;5;3;2;1;3;3;0;7;6;8
GP;F;18;U;GT3;T;3;2;at_home;other;course;mother;1;2;1;no;yes;yes;no;yes;yes;yes;no;4;3;3;1;1;3;0;7;9;11
MS;F;15;U;LE3;A;4;1;other;services;reputation;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;4;4;4;2;1;5;3;9;10;12
MS;M;16;U;GT3;T;2;3;other;other;course;father;2;3;0;no;yes;yes;yes;yes;yes;yes;no;3;3;3;1;1;1;0;9;13;12
GP;F;15;U;GT3;T;4;1;other;other;course;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;3;3;4;1;1;2;6;8;7;8
GP;M;15;U;LE3;T;1;3;services;services;home;father;2;3;0;no;yes;yes;no;yes;yes;yes;yes;3;5;4;1;1;2;0;8;8;10
GP;F;17;R;GT3;T;3;2;other;other;reputation;mother;1;2;0;no;yes;no;no;yes;yes;no;no;4;3;3;1;3;2;0;18;15;12
GP;M;19;U;GT3;A;3;2;other;other;home;mother;1;2;0;no;no;no;yes;yes;yes;no;no;3;4;5;4;3;3;1;9;9;10
GP;F;15;U;GT3;T;3;4;services;services;course;father;1;1;0;no;yes;yes;yes;yes;yes;yes;yes;4;3;3;1;1;5;0;13;14;15
GP;M;16;U;GT3;T;2;2;teacher;other;course;mother;1;3;1;no;no;yes;no;yes;no;no;no;5;4;3;1;2;5;0;7;5;5
GP;M;15;U;GT3;T;3;0;other;other;reputation;mother;2;2;0;no;no;yes;no;yes;yes;yes;yes;3;4;3;1;3;1;0;16;18;17
GP;M;16;U;LE3;T;2;2;services;other;course;mother;1;4;0;no;yes;no;yes;yes;yes;no;no;5;1;2;1;1;3;1;15;13;15
GP;F;15;U;LE3;T;1;3;other;other;reputation;other;1;2;0;no;yes;no;yes;yes;yes;yes;no;5;4;5;1;1;4;0;16;13;11
GP;F;15;U;LE3;T;4;3;other;other;reputation;mother;2;3;3;yes;yes;yes;yes;yes;yes;yes;no;3;1;2;1;1;5;27;9;12;12
GP;M;16;U;LE3;T;3;2;services;teacher;course;mother;1;1;0;no;no;yes;yes;yes;yes;yes;no;2;3;2;1;4;1;8;14;15;12
GP;M;18;R;LE3;T;4;4;services;other;course;mother;1;1;0;yes;no;no;no;yes;yes;no;no;5;4;2;1;4;5;0;16;12;12
GP;F;17;U;GT3;T;4;2;teacher;other;reputation;mother;1;2;0;yes;yes;yes;yes;yes;yes;yes;no;5;3;3;1;1;4;0;12;10;7
GP;M;18;U;LE3;T;3;4;other;other;home;father;2;1;0;no;no;yes;no;yes;yes;no;no;5;5;5;2;3;4;0;14;14;12
GP;M;15;R;GT3;T;4;2;health;services;reputation;father;1;2;0;yes;yes;no;no;yes;yes;yes;no;4;4;3;1;1;2;0;11;4;7
GP;M;17;R;GT3;T;2;3;other;services;reputation;mother;2;4;0;no;no;no;no;yes;yes;yes;no;4;4;3;1;2;3;0;7;8;10
GP;M;16;U;GT3;T;2;3;services;services;home;other;2;2;0;no;yes;no;no;yes;yes;yes;no;5;3;3;2;1;5;2;8;7;7
GP;F;18;U;LE3;T;1;3;other;other;course;mother;1;1;0;yes;yes;yes;yes;yes;yes;yes;no;2;3;3;1;2;3;8;5;9;15
GP;F;17;U;LE3;T;3;3;services;at_home;home;father;2;2;0;yes;yes;yes;no;yes;yes;yes;no;5;4;4;1;5;1;44;15;18;19
GP;F;15;U;GT3;T;3;4;other;services;home;mother;3;2;0;no;no;no;yes;yes;yes;yes;yes;4;3;4;1;1;2;1;15;17;18
GP;M;17;R;GT3;T;2;2;other;teacher;home;father;1;3;0;no;no;yes;yes;no;yes;yes;yes;4;3;2;1;1;5;0;9;8;10
GP;F;18;R;GT3;T;4;4;services;other;course;father;1;3;0;no;yes;no;no;yes;yes;yes;yes;2;5;5;1;4;3;0;7;10;11
GP;M;17;U;LE3;T;1;2;teacher;other;other;mother;2;2;0;no;yes;no;no;yes;yes;yes;no;5;5;3;1;1;5;0;17;17;16
GP;F;15;U;GT3;T;3;3;at_home;at_home;other;father;1;2;0;no;no;no;yes;yes;yes;yes;yes;5;3;2;2;1;4;0;12;11;11
GP;F;16;R;GT3;A;1;2;teacher;services;home;father;1;2;0;yes;yes;yes;yes;yes;yes;yes;no;4;5;2;1;2;2;11;6;5;7
GP;M;18;U;LE3;T;4;4;services;other;course;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;no;5;3;3;1;2;4;0;11;10;9
GP;F;17;U;GT3;T;2;1;health;services;other;father;1;1;0;no;yes;yes;no;yes;yes;yes;yes;4;3;2;1;1;1;1;11;10;12
GP;M;18;R;GT3;T;3;3;other;other;course;mother;1;2;0;no;yes;no;yes;yes;yes;yes;yes;4;3;2;3;5;3;8;10;6;7
GP;F;17;U;GT3;T;4;1;services;other;course;father;1;3;0;no;yes;no;no;yes;yes;yes;no;5;4;3;3;4;5;8;5;4;7
GP;M;16;U;LE3;T;3;3;other;other;home;other;2;2;0;no;yes;yes;no;yes;yes;yes;no;5;3;2;1;2;4;3;10;9;9
GP;M;15;R;LE3;T;2;4;services;teacher;home;father;1;4;2;no;no;yes;yes;no;yes;yes;no;4;3;3;1;1;5;0;12;12;12
MS;M;15;U;LE3;T;3;2;other;other;course;father;1;2;0;no;yes;yes;yes;yes;yes;no;yes;4;4;3;1;1;5;4;6;6;7
GP;M;17;U;GT3;T;2;2;other;services;reputation;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;4;3;4;1;3;5;0;13;13;12
GP;F;17;U;GT3;T;4;3;teacher;other;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;3;1;1;1;5;0;8;6;8
GP;F;15;U;LE3;T;2;1;other;other;other;mother;2;2;1;no;yes;no;no;yes;yes;no;yes;4;3;4;1;3;5;0;10;12;13
GP;M;17;R;GT3;T;2;2;health;other;course;father;1;3;0;no;yes;no;no;yes;yes;yes;yes;4;4;2;2;2;1;1;6;8;11
GP;F;16;U;GT3;A;3;1;services;at_home;reputation;mother;1;2;3;yes;yes;yes;yes;yes;yes;no;yes;4;2;2;1;1;4;18;12;14;17
GP;F;19;U;GT3;T;4;3;at_home;services;reputation;other;1;2;3;no;no;no;yes;yes;yes;yes;yes;4;3;2;2;2;5;8;9;10;12
GP;F;18;R;GT3;T;3;2;at_home;at_home;home;mother;1;2;0;no;yes;no;no;no;yes;no;no;5;3;2;1;2;5;0;7;11;8
GP;M;15;R;GT3;T;2;2;services;services;course;father;2;1;0;no;no;no;yes;yes;yes;yes;no;4;3;4;1;1;5;0;17;16;14
GP;F;15;R;GT3;A;1;4;teacher;other;home;father;1;1;0;no;no;no;yes;yes;yes;yes;no;5;4;3;1;2;4;0;17;15;10
MS;F;16;U;GT3;T;2;1;health;other;home;mother;1;2;3;no;yes;no;yes;yes;yes;no;no;4;4;2;2;2;4;7;9;9;10
GP;M;16;U;GT3;T;2;2;other;at_home;home;mother;1;4;0;no;no;no;yes;yes;yes;yes;yes;3;5;5;1;1;3;0;16;12;13
GP;F;19;U;GT3;T;1;4;other;at_home;reputation;other;1;3;1;no;yes;no;yes;yes;yes;yes;no;4;4;3;1;1;5;0;17;16;16
GP;F;17;R;GT3;T;1;4;services;other;course;mother;4;3;0;no;yes;no;no;yes;yes;yes;yes;4;5;5;2;2;3;0;15;10;10
GP;F;16;U;LE3;T;4;4;health;other;reputation;mother;1;2;0;yes;yes;yes;no;yes;yes;yes;yes;4;4;4;1;1;4;9;17;16;15
GP;F;16;R;GT3;T;1;2;at_home;services;other;father;1;3;0;no;no;yes;no;no;yes;yes;no;4;4;5;4;2;5;0;4;3;4
GP;M;17;U;LE3;T;4;3;teacher;services;course;mother;1;2;0;no;no;yes;yes;yes;yes;yes;no;4;2;1;1;1;2;14;11;15;15
GP;M;17;U;GT3;T;3;2;health;health;course;mother;1;3;0;no;no;no;no;yes;yes;no;yes;3;5;2;1;3;1;3;18;18;18
GP;F;18;U;LE3;T;2;1;other;other;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;yes;yes;4;3;4;1;4;4;0;14;15;14
GP;F;17;U;GT3;A;3;3;other;services;reputation;mother;1;1;0;no;yes;yes;no;yes;yes;yes;no;4;3;2;1;3;4;3;7;4;7
GP;F;15;U;LE3;T;3;4;other;at_home;home;mother;1;1;0;no;yes;yes;no;yes;yes;yes;no;3;2;2;1;2;5;0;9;7;8
GP;F;15;U;GT3;T;3;3;health;services;other;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;3;2;5;2;5;3;7;8;9
GP;F;17;U;GT3;T;1;4;other;other;course;mother;1;2;1;no;no;yes;no;yes;yes;no;yes;5;3;2;1;2;5;0;13;10;9
GP;M;17;U;GT3;T;4;1;services;services;home;mother;1;1;2;no;yes;yes;yes;yes;yes;yes;no;5;1;2;1;5;5;13;7;11;15
GP;F;16;R;GT3;T;2;3;services;other;course;other;2;1;0;no;yes;no;no;yes;yes;no;yes;4;3;4;2;2;3;4;10;7;8
GP;F;18;R;GT3;T;1;2;other;other;reputation;mother;2;2;0;no;yes;no;no;yes;no;yes;no;5;3;4;1;1;2;0;11;7;7
GP;M;17;U;GT3;T;2;1;health;at_home;reputation;mother;1;3;0;no;no;no;yes;yes;yes;no;no;4;5;2;1;3;5;7;10;10;12
GP;M;17;R;GT3;T;2;3;other;health;other;mother;3;3;0;no;yes;no;no;yes;yes;yes;yes;4;5;5;2;2;5;1;10;10;14
MS;F;18;R;LE3;T;3;1;other;teacher;home;mother;2;1;0;no;no;yes;no;yes;yes;yes;yes;3;4;2;1;1;4;0;11;10;8
GP;F;15;R;GT3;T;4;1;services;other;course;mother;1;2;2;no;yes;yes;no;yes;yes;yes;no;3;4;2;1;1;3;2;12;13;12
GP;F;15;U;GT3;A;2;4;at_home;other;course;mother;2;1;0;no;no;yes;no;no;yes;yes;no;5;3;2;2;2;3;0;10;11;9
GP;M;16;U;LE3;T;4;4;teacher;other;course;mother;3;1;0;no;yes;no;no;no;yes;no;no;5;3;2;3;2;5;15;9;10;11
MS;M;16;U;LE3;T;4;3;services;health;reputation;father;1;2;0;no;yes;no;yes;yes;yes;yes;no;5;5;3;1;3;5;3;7;11;14
GP;F;16;R;LE3;T;3;3;at_home;other;course;mother;1;2;0;no;yes;no;yes;no;yes;no;no;3;4;4;1;2;5;2;8;8;5
GP;M;17;U;GT3;T;1;1;services;other;reputation;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;yes;1;5;4;2;1;5;1;9;9;8
GP;F;15;U;LE3;T;4;4;teacher;services;reputation;father;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;3;4;3;1;4;3;7;3;6
GP;F;16;U;GT3;T;3;1;at_home;services;home;other;3;2;1;no;no;no;no;yes;yes;no;yes;3;5;3;1;2;1;0;6;7;6
GP;F;18;U;LE3;T;2;3;at_home;other;reputation;mother;2;2;0;yes;yes;yes;no;yes;yes;no;no;5;3;3;1;1;3;12;8;6;8
GP;M;16;U;GT3;T;3;3;services;services;home;father;1;2;2;no;yes;yes;yes;yes;yes;yes;yes;5;3;2;1;2;3;10;11;14;11
GP;F;15;U;GT3;T;2;2;services;services;home;mother;1;3;0;no;no;yes;no;no;yes;yes;yes;4;2;5;1;1;5;4;14;16;16
GP;F;19;U;GT3;T;4;4;other;other;home;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;no;4;3;3;1;3;3;4;10;9;10
GP;F;16;R;GT3;T;2;1;at_home;services;course;mother;1;3;1;no;yes;no;no;yes;yes;yes;yes;2;1;4;1;2;3;0;8;10;10
GP;M;17;U;LE3;T;2;3;services;other;reputation;mother;2;3;0;yes;no;yes;yes;yes;yes;yes;no;4;1;5;1;1;3;0;5;5;8
GP;M;18;R;GT3;T;4;3;other;services;home;father;1;2;0;no;yes;yes;no;yes;no;no;yes;2;4;4;2;4;4;73;12;10;12
GP;M;18;U;LE3;T;2;3;health;other;other;mother;1;1;0;no;no;no;no;no;yes;yes;yes;5;4;5;1;2;5;1;10;8;9
GP;F;15;U;GT3;T;1;3;at_home;services;home;mother;3;2;0;no;yes;no;no;yes;yes;yes;yes;3;4;5;1;5;4;1;5;5;5
GP;M;19;U;LE3;T;2;4;other;health;course;father;1;2;0;yes;yes;no;no;yes;yes;yes;no;4;2;3;4;5;5;20;9;10;13
GP;M;19;R;GT3;T;4;2;health;other;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;3;2;3;1;2;4;1;13;11;11
MS;F;15;U;GT3;T;1;3;services;health;home;father;2;3;0;no;no;yes;yes;yes;yes;no;no;4;4;4;1;2;3;0;13;15;16
GP;F;16;U;GT3;T;4;1;services;other;home;mother;1;2;0;no;yes;no;yes;no;yes;yes;no;5;3;2;1;1;5;1;7;8;9
GP;M;17;U;LE3;T;3;3;teacher;at_home;home;father;1;2;1;no;yes;no;no;yes;yes;yes;yes;3;2;4;5;5;1;1;8;8;7
GP;M;18;U;GT3;T;4;1;other;other;reputation;father;1;2;0;no;yes;yes;no;yes;yes;yes;yes;3;4;2;1;1;5;18;10;8;11
GP;M;15;U;GT3;T;4;3;other;other;home;father;1;2;3;no;no;yes;no;yes;yes;yes;no;4;1;3;1;1;5;10;13;11;15
GP;F;15;U;LE3;A;2;2;at_home;services;course;mother;1;3;0;no;no;no;no;no;yes;yes;yes;4;3;3;1;4;3;0;11;10;10
GP;M;16;U;GT3;T;4;2;other;services;home;mother;1;3;0;no;no;no;yes;no;yes;yes;no;5;3;2;3;3;3;3;7;7;8
GP;M;16;U;LE3;T;3;3;other;services;course;mother;1;2;2;no;no;yes;no;yes;no;yes;no;4;2;4;4;4;3;3;7;8;11
GP;M;17;R;GT3;T;3;2;at_home;other;reputation;mother;1;1;0;no;no;no;no;no;no;yes;no;4;3;3;2;5;1;0;9;7;9
GP;M;18;U;LE3;T;4;3;services;other;course;father;2;3;0;no;yes;no;no;yes;yes;yes;no;4;3;3;1;1;5;0;15;17;14
GP;M;15;U;GT3;T;3;4;other;other;home;mother;1;4;0;no;no;yes;no;no;yes;yes;no;5;5;5;2;2;3;0;18;13;14
MS;M;16;U;GT3;T;1;3;other;other;course;mother;1;3;0;no;yes;yes;no;yes;yes;yes;no;3;5;2;1;1;5;0;4;3;6
GP;F;17;U;GT3;T;2;1;at_home;services;home;mother;2;1;0;no;yes;yes;yes;yes;yes;yes;no;3;3;2;1;3;4;3;8;6;6
GP;F;17;R;GT3;T;2;4;services;health;course;mother;1;1;0;no;yes;no;yes;yes;yes;no;yes;3;3;4;1;2;4;0;3;0;4
MS;F;16;U;GT3;A;1;2;other;services;reputation;mother;1;2;2;yes;yes;yes;no;yes;yes;yes;no;4;3;4;1;1;1;0;9;5;9
GP;F;17;U;GT3;T;1;2;teacher;teacher;course;mother;2;2;0;no;yes;yes;yes;yes;yes;no;yes;5;3;4;1;1;2;0;11;8;9
GP;F;17;U;GT3;T;3;4;services;other;course;mother;1;2;0;no;yes;yes;no;yes;yes;yes;yes;4;4;3;1;1;2;0;15;12;11
GP;M;17;U;LE3;T;1;4;other;health;reputation;father;2;4;0;yes;yes;no;yes;yes;yes;yes;no;5;3;4;1;1;5;18;13;12;9
GP;M;20;U;GT3;T;3;1;other;teacher;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;4;3;3;1;3;3;0;11;12;11
GP;M;17;U;GT3;T;3;4;services;other;reputation;father;1;1;0;no;no;yes;yes;yes;yes;yes;yes;4;4;4;1;1;5;0;15;14;12
GP;M;18;U;GT3;T;4;3;services;other;reputation;other;2;1;1;no;yes;no;yes;no;yes;yes;no;4;3;3;1;3;3;0;11;10;9
GP;M;18;U;LE3;T;4;2;services;other;reputation;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;5;4;2;1;1;4;1;17;18;18
GP;M;16;U;GT3;T;3;3;other;at_home;course;father;1;4;0;no;yes;yes;yes;yes;yes;yes;yes;5;4;5;3;5;5;0;15;14;16
GP;F;17;U;GT3;T;4;1;other;other;home;mother;1;1;0;yes;yes;yes;yes;no;yes;yes;yes;3;3;3;1;3;5;11;9;8;11
GP;F;16;U;GT3;A;4;3;services;other;home;mother;1;1;0;yes;yes;yes;no;yes;yes;yes;no;4;5;3;1;2;4;0;11;10;11
GP;M;17;U;LE3;T;4;2;teacher;other;course;other;2;2;0;no;no;yes;yes;yes;yes;yes;yes;5;4;4;1;1;5;0;15;15;13
GP;F;16;U;GT3;T;1;2;at_home;at_home;home;other;2;2;3;no;no;yes;no;yes;yes;no;no;4;3;2;2;3;3;0;12;11;10
GP;M;15;R;LE3;T;4;2;other;services;course;mother;3;2;0;no;yes;no;yes;yes;yes;yes;no;5;4;2;1;1;2;0;11;14;11
GP;M;19;R;GT3;T;1;2;services;other;course;mother;4;2;0;no;no;yes;yes;yes;yes;yes;no;4;5;2;1;3;2;2;16;15;17
GP;F;17;U;LE3;T;2;2;services;other;home;mother;1;4;0;no;yes;yes;no;yes;yes;yes;no;4;2;3;1;1;2;0;7;9;10
GP;F;18;R;GT3;T;2;4;at_home;other;course;father;1;3;0;no;no;yes;no;yes;yes;no;no;4;4;2;1;3;3;0;10;11;11
GP;M;17;U;GT3;A;4;1;teacher;other;course;mother;1;1;0;no;no;yes;no;no;yes;yes;no;3;4;5;4;5;3;0;10;8;7
GP;M;15;U;LE3;T;2;2;other;services;reputation;father;1;1;0;no;no;yes;no;no;yes;yes;no;5;2;2;1;3;4;0;11;8;8
GP;F;16;U;LE3;T;4;2;services;services;reputation;mother;1;1;0;no;yes;yes;no;yes;yes;yes;no;5;3;5;1;2;4;9;16;15;16
GP;F;16;U;GT3;T;3;4;services;services;home;mother;1;2;0;no;no;yes;yes;yes;yes;yes;no;5;3;4;2;2;2;1;10;10;10
GP;F;17;U;LE3;T;2;2;other;other;course;mother;1;2;0;yes;no;no;yes;yes;yes;no;no;3;4;3;1;2;5;2;6;9;11
GP;F;16;U;LE3;T;2;1;at_home;services;course;father;2;3;0;no;no;no;yes;no;yes;yes;yes;4;2;4;3;4;3;7;5;6;9
GP;F;15;U;LE3;T;4;2;at_home;other;home;other;2;1;0;no;yes;no;no;yes;yes;yes;no;5;2;4;1;1;3;15;16;16;17
MS;F;18;U;GT3;T;3;2;other;health;reputation;mother;3;2;0;no;no;yes;no;no;yes;no;yes;5;3;2;1;3;3;9;7;6;8
GP;F;17;R;GT3;T;3;2;services;teacher;reputation;mother;2;4;0;no;no;no;yes;yes;yes;no;no;5;4;3;1;1;3;3;11;9;10
GP;F;16;U;GT3;A;4;4;services;health;reputation;father;1;1;0;yes;yes;no;no;yes;yes;yes;no;3;4;3;1;1;3;31;17;17;14
MS;F;18;R;GT3;T;1;1;teacher;teacher;home;mother;2;2;0;no;yes;no;no;yes;yes;yes;no;3;3;4;1;2;5;0;9;9;13
MS;M;17;U;LE3;A;1;1;teacher;other;course;father;1;1;1;no;yes;no;no;yes;yes;yes;no;5;2;5;1;1;5;0;8;11;14
MS;M;18;U;LE3;T;3;2;at_home;services;other;father;1;2;1;no;yes;no;no;yes;yes;no;yes;3;4;3;1;3;4;1;8;8;9
GP;M;19;U;GT3;T;1;4;other;other;course;father;1;2;0;no;no;no;yes;yes;yes;yes;no;5;2;3;1;2;5;0;12;11;11
GP;F;18;U;LE3;T;2;2;other;health;home;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;4;3;4;2;1;5;0;12;11;13
GP;F;18;U;LE3;T;3;2;teacher;services;other;father;1;2;0;no;yes;yes;yes;yes;yes;yes;no;4;3;4;1;2;5;0;13;13;12
GP;M;16;U;GT3;T;4;1;other;other;reputation;mother;3;2;1;no;no;no;yes;yes;yes;yes;no;4;3;2;2;2;1;0;11;10;8
GP;F;17;U;LE3;A;1;2;services;health;reputation;mother;1;2;0;no;no;yes;no;no;yes;yes;yes;4;4;4;1;1;4;1;18;16;14
GP;M;17;U;GT3;T;2;3;other;services;reputation;father;2;4;0;no;yes;yes;no;yes;yes;yes;no;4;3;2;4;5;3;15;8;10;10
MS;M;16;U;GT3;T;4;2;services;other;course;father;2;1;0;no;yes;yes;no;no;yes;no;no;4;4;5;3;1;3;2;14;12;10
GP;M;16;R;GT3;T;4;3;services;services;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;4;4;4;1;1;5;7;11;13;16
MS;F;16;U;LE3;T;4;3;services;teacher;course;mother;2;1;0;no;yes;yes;no;yes;yes;yes;no;4;4;4;1;1;5;0;7;10;9
GP;M;15;R;GT3;T;4;3;at_home;other;reputation;mother;2;1;0;no;yes;yes;yes;yes;yes;yes;no;3;2;3;1;1;5;0;8;6;7
GP;F;15;R;GT3;T;3;3;at_home;services;reputation;father;1;4;0;no;no;yes;yes;yes;yes;yes;no;4;2;2;1;1;1;0;12;10;10
MS;F;17;R;GT3;T;3;3;at_home;other;home;mother;1;2;1;no;yes;no;yes;yes;yes;yes;no;4;2;3;1;1;3;1;8;5;9
GP;F;16;U;GT3;T;3;3;at_home;other;course;mother;3;2;3;no;yes;yes;yes;yes;yes;yes;yes;4;3;3;1;1;5;0;6;5;6
GP;M;20;U;GT3;T;1;2;services;services;reputation;mother;1;3;0;no;no;no;yes;yes;yes;yes;yes;2;4;4;4;5;5;5;18;17;18
GP;M;15;R;LE3;T;1;2;services;services;course;mother;1;4;1;no;no;no;yes;yes;yes;yes;no;5;5;2;2;4;3;3;15;10;11
GP;M;16;U;GT3;T;1;2;services;services;course;other;2;2;0;no;no;no;no;yes;yes;yes;no;5;2;2;2;2;3;0;12;14;12
GP;F;15;U;LE3;T;2;3;other;other;course;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;yes;4;3;2;2;4;4;11;7;6;8
MS;F;15;U;GT3;A;3;4;at_home;other;home;mother;1;2;1;no;no;yes;no;yes;yes;no;no;4;3;4;1;1;1;0;13;14;14
GP;F;19;R;GT3;T;1;4;other;other;other;mother;1;3;0;no;no;no;yes;yes;yes;yes;yes;4;3;2;1;1;2;0;9;10;12
GP;F;15;U;GT3;T;2;1;at_home;other;reputation;father;2;2;2;no;yes;yes;no;yes;yes;yes;yes;4;5;2;1;2;5;0;12;11;14
GP;F;16;U;GT3;A;3;2;at_home;services;course;mother;1;3;0;yes;yes;no;no;yes;no;no;yes;5;2;4;2;4;5;6;4;2;6
GP;M;17;U;LE3;T;3;2;services;other;course;mother;1;4;0;no;no;no;yes;yes;yes;yes;no;5;4;3;1;1;5;1;15;13;12
GP;M;18;R;GT3;T;2;1;at_home;teacher;reputation;mother;2;2;0;no;no;yes;yes;yes;yes;no;yes;4;2;3;1;3;3;0;10;7;7
