school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3
GP;M;16;U;GT3;T;1;4;at_home;other;reputation;mother;1;1;0;no;yes;no;no;no;yes;no;no;3;3;4;1;3;2;5;13;13;17
GP;F;16;U;GT3;T;3;2;other;services;other;mother;4;2;0;no;yes;yes;yes;yes;yes;yes;no;3;4;2;2;2;5;2;14;14;16
GP;M;18;R;GT3;T;4;1;services;teacher;home;father;1;2;0;yes;yes;no;no;yes;yes;yes;no;5;4;2;1;3;1;1;11;13;14
GP;M;15;U;GT3;T;3;3;teacher;other;other;father;1;2;0;no;no;yes;no;yes;yes;yes;no;4;2;3;1;1;4;0;19;20;16
GP;F;19;R;LE3;T;4;1;services;teacher;course;father;1;1;0;no;no;yes;yes;yes;yes;yes;no;5;4;2;1;1;3;8;12;15;17
GP;F;15;U;GT3;T;4;2;other;services;home;other;2;2;0;yes;yes;yes;no;yes;yes;no;no;5;3;4;1;1;2;0;7;4;10
GP;F;15;U;LE3;T;4;3;teacher;services;home;mother;1;2;0;no;yes;yes;no;yes;yes;yes;yes;4;4;1;5;1;2;8;11;11;12
GP;F;16;U;GT3;T;4;4;other;other;reputation;other;1;3;2;no;yes;yes;yes;yes;yes;yes;no;4;5;2;3;3;5;0;16;16;16
GP;M;16;U;GT3;T;4;3;services;other;home;father;3;4;0;no;no;no;no;yes;yes;no;yes;3;3;2;1;1;3;1;11;13;13
GP;M;18;U;LE3;T;4;4;teacher;teacher;course;mother;2;3;0;no;no;yes;no;yes;no;yes;no;4;4;2;1;1;5;0;19;16;14
GP;F;19;U;GT3;T;4;1;services;services;course;mother;1;3;0;yes;no;yes;yes;yes;yes;yes;no;4;3;4;4;2;5;2;8;3;8
GP;M;16;U;GT3;T;2;3;services;services;home;mother;2;1;1;no;no;no;yes;no;yes;yes;no;4;3;4;1;2;3;0;11;16;15
MS;F;19;U;GT3;A;2;2;services;at_home;course;other;1;3;0;no;no;yes;yes;yes;yes;no;no;4;3;2;1;1;5;0;9;7;10
GP;M;18;U;GT3;A;3;1;services;other;home;mother;1;1;0;no;yes;no;no;no;yes;yes;yes;4;2;2;1;1;5;13;16;19;20
GP;F;15;U;GT3;T;3;4;other;other;course;mother;1;3;0;no;yes;yes;yes;yes;yes;no;no;5;3;4;1;1;5;0;15;13;11
GP;M;15;U;GT3;T;2;3;other;other;home;mother;3;4;0;no;no;yes;yes;no;yes;yes;no;3;3;5;1;2;3;5;18;20;19
GP;F;16;U;GT3;T;1;1;teacher;services;course;mother;3;2;0;no;yes;no;no;no;yes;yes;no;4;3;3;1;3;3;0;8;10;11
MS;F;15;U;LE3;T;3;3;other;services;course;other;3;2;1;no;no;no;yes;yes;yes;yes;no;5;4;2;2;4;5;1;19;18;16
GP;M;16;U;GT3;A;1;3;other;at_home;home;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;3;5;4;1;2;2;9;10;9;10
GP;F;15;U;GT3;T;2;2;other;other;course;mother;2;4;1;no;no;yes;no;no;yes;yes;no;4;4;3;1;5;3;1;10;11;12
GP;F;20;U;GT3;T;2;3;other;services;course;other;3;1;0;no;yes;no;yes;yes;yes;yes;yes;3;3;5;1;4;5;7;11;12;15
GP;F;19;U;GT3;T;1;1;services;other;home;mother;1;2;3;no;yes;yes;yes;yes;yes;yes;no;4;2;3;5;3;3;6;8;8;9
GP;M;19;U;LE3;A;4;2;teacher;services;course;mother;1;1;0;no;no;no;no;yes;yes;yes;no;2;4;2;1;1;5;0;11;13;18
GP;M;20;U;LE3;T;2;3;services;other;home;father;1;1;0;no;no;no;no;yes;yes;no;no;4;2;5;1;1;5;4;11;12;13
GP;M;16;U;GT3;T;2;3;at_home;other;other;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;3;3;4;1;4;5;1;16;16;16
GP;F;18;U;GT3;T;2;3;other;other;course;mother;2;2;2;no;yes;no;no;yes;yes;yes;no;4;3;4;5;1;2;0;14;10;11
GP;F;17;U;GT3;T;4;4;other;other;reputation;other;1;2;2;no;yes;no;yes;yes;yes;yes;no;5;5;4;1;1;5;5;17;16;16
GP;M;17;U;LE3;T;4;1;teacher;services;course;mother;2;4;0;no;yes;no;yes;yes;yes;yes;no;4;2;1;1;1;3;1;16;14;14
GP;M;18;R;LE3;T;2;1;other;services;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;4;3;3;5;5;5;17;11;10;13
GP;F;15;R;GT3;T;2;2;at_home;other;home;mother;2;2;0;no;yes;no;no;no;yes;no;yes;4;3;3;1;3;3;0;9;7;10
GP;M;16;U;GT3;T;1;3;teacher;other;reputation;mother;2;2;0;no;yes;no;no;yes;yes;yes;no;4;4;2;1;1;3;0;13;14;15
GP;F;15;U;GT3;T;3;2;other;other;course;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;5;4;2;1;4;5;3;10;13;16
GP;F;17;U;GT3;T;1;3;teacher;other;course;mother;1;2;1;no;yes;yes;yes;yes;yes;yes;no;5;1;5;1;4;4;2;16;17;16
GP;F;15;U;GT3;T;1;4;other;other;course;mother;2;1;0;no;yes;yes;yes;yes;yes;no;no;3;4;4;1;5;4;8;9;10;11
GP;M;17;U;LE3;T;1;3;teacher;teacher;course;father;1;2;0;yes;no;no;no;yes;yes;yes;no;4;4;3;1;3;1;0;13;13;13
GP;M;17;R;GT3;T;4;1;services;other;course;mother;2;2;0;no;no;no;yes;yes;yes;yes;no;4;3;2;1;3;4;1;12;10;11
GP;M;16;R;LE3;T;2;3;services;services;home;mother;1;2;1;no;no;no;yes;yes;yes;yes;yes;3;3;4;1;1;3;0;13;17;18
MS;M;17;U;LE3;T;3;3;other;other;course;mother;1;2;0;no;no;yes;no;yes;yes;no;no;3;4;1;2;3;3;14;13;12;12
GP;F;17;R;GT3;T;4;3;at_home;services;course;mother;1;2;1;no;no;no;no;yes;no;no;yes;4;2;2;1;4;5;3;9;9;13
GP;F;18;R;LE3;T;4;4;other;other;reputation;mother;1;2;1;no;yes;yes;no;yes;yes;yes;yes;4;2;2;1;1;3;15;9;8;9
GP;F;16;U;LE3;T;3;1;at_home;at_home;home;father;2;2;2;yes;yes;yes;no;yes;yes;yes;no;5;4;4;1;1;3;4;16;13;14
GP;F;16;U;GT3;T;4;1;teacher;other;reputation;mother;3;1;0;no;yes;yes;yes;yes;yes;yes;yes;4;3;4;1;3;4;0;11;17;18
GP;F;18;U;GT3;T;1;2;teacher;other;course;mother;1;1;0;no;yes;no;yes;yes;no;yes;no;5;3;2;2;3;5;0;18;13;14
GP;F;20;U;GT3;T;4;2;services;health;other;mother;2;1;0;no;yes;yes;yes;yes;yes;yes;no;4;4;3;1;1;2;0;12;16;15
GP;M;15;U;GT3;T;2;2;health;teacher;reputation;father;1;3;0;no;yes;no;yes;yes;yes;yes;yes;3;4;2;1;1;1;0;16;14;13
GP;M;15;U;GT3;T;4;4;teacher;other;course;mother;1;3;0;yes;yes;yes;no;yes;yes;yes;no;4;3;3;2;2;4;0;17;15;17
GP;F;19;U;GT3;A;2;3;other;health;reputation;father;1;2;0;no;no;no;no;yes;yes;yes;no;3;4;2;1;3;3;5;12;11;13
GP;F;18;U;GT3;T;1;4;other;services;home;mother;1;1;1;no;no;yes;yes;no;yes;yes;no;4;4;2;1;2;1;1;10;10;12
GP;F;19;U;GT3;T;4;3;teacher;other;home;mother;2;1;0;no;yes;no;no;yes;yes;yes;no;5;5;3;1;2;5;1;20;17;17
GP;F;18;U;GT3;T;2;4;services;services;course;mother;3;1;0;no;no;no;yes;yes;yes;yes;no;4;3;3;1;1;5;0;16;16;18
GP;F;16;U;GT3;T;4;1;other;services;reputation;father;1;2;0;yes;yes;no;no;yes;yes;yes;yes;3;1;5;1;1;1;0;13;12;11
GP;F;17;U;LE3;A;2;4;at_home;services;reputation;other;1;3;1;yes;yes;yes;no;yes;yes;yes;no;4;3;4;1;2;4;27;13;14;19
GP;F;15;U;GT3;T;2;1;other;at_home;home;mother;1;2;1;no;yes;yes;yes;yes;yes;yes;no;4;3;5;3;3;5;39;13;12;17
GP;M;15;U;LE3;T;4;3;services;services;course;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;4;3;3;2;3;2;2;17;16;16
GP;F;16;U;LE3;T;1;2;teacher;other;reputation;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;4;3;3;2;3;5;13;15;13;19
GP;F;18;R;GT3;T;4;1;other;other;other;mother;1;3;0;no;yes;no;no;yes;yes;yes;yes;3;2;5;1;3;5;0;11;9;9
GP;F;17;U;LE3;T;2;2;services;other;course;father;1;2;1;no;yes;no;no;yes;yes;yes;yes;4;5;2;1;1;3;1;12;13;16
GP;F;17;U;GT3;T;4;2;other;other;course;mother;1;3;0;no;yes;no;no;yes;no;no;no;5;3;3;1;2;5;0;15;12;15
GP;M;16;U;GT3;T;3;4;at_home;other;home;mother;1;4;0;no;yes;yes;no;no;yes;yes;yes;4;4;2;1;2;1;2;12;13;14
GP;F;16;U;GT3;T;3;3;services;health;course;father;1;2;1;no;yes;yes;no;yes;yes;yes;no;5;5;2;5;4;5;8;10;9;11
GP;M;16;U;GT3;T;3;2;at_home;teacher;other;mother;1;2;0;no;no;yes;yes;no;yes;no;no;4;3;5;1;2;5;0;14;11;14
GP;M;16;R;GT3;T;4;1;services;services;reputation;mother;2;1;0;no;yes;no;yes;yes;yes;yes;no;3;4;5;1;1;4;1;10;14;13
GP;F;16;U;GT3;T;1;4;other;teacher;other;father;2;2;0;no;yes;no;no;yes;yes;no;yes;4;3;3;3;5;5;8;8;6;11
GP;F;19;U;GT3;A;2;1;other;health;reputation;mother;1;1;0;no;yes;no;yes;yes;yes;yes;no;4;3;2;1;1;5;0;9;7;12
GP;F;18;R;GT3;T;4;1;services;services;reputation;mother;2;2;0;no;yes;yes;yes;yes;yes;yes;yes;5;3;3;1;1;5;0;16;18;17
GP;F;17;U;LE3;T;3;3;services;services;reputation;mother;1;1;0;yes;yes;yes;no;yes;yes;yes;no;5;2;5;2;4;3;1;10;11;12
MS;M;18;U;LE3;T;4;1;at_home;other;home;mother;1;1;0;no;yes;yes;no;no;yes;yes;no;4;3;3;1;5;3;21;9;10;13
MS;F;15;U;GT3;A;4;4;other;other;home;mother;2;1;0;no;yes;no;yes;no;yes;no;yes;5;3;4;1;3;1;0;13;13;9
GP;M;18;U;GT3;T;1;1;other;teacher;course;other;2;2;0;no;no;no;no;yes;yes;no;no;4;2;4;1;1;5;0;17;14;14
GP;F;17;U;GT3;T;2;1;services;other;home;mother;1;1;1;yes;no;no;yes;yes;yes;yes;no;4;4;5;1;4;4;13;12;15;16
GP;F;19;U;GT3;T;3;3;other;other;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;5;2;5;3;2;4;19;12;16;18
GP;M;16;U;GT3;A;4;4;services;services;home;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;2;5;2;2;3;0;9;8;11
MS;M;18;R;LE3;T;2;3;teacher;services;home;mother;1;2;0;no;no;yes;no;yes;yes;yes;no;3;4;3;1;2;1;2;12;11;14
GP;M;16;U;LE3;T;3;4;teacher;other;course;mother;2;1;0;no;no;no;no;no;yes;no;no;4;5;1;2;3;3;0;14;12;14
GP;F;17;U;GT3;T;2;1;other;other;course;father;2;2;1;yes;yes;no;yes;no;yes;yes;no;4;3;3;1;1;3;1;12;15;17
GP;M;18;R;GT3;T;2;2;health;other;reputation;mother;1;2;1;no;no;no;yes;no;yes;yes;yes;5;3;4;1;2;4;0;11;9;11
GP;M;17;U;GT3;T;0;2;services;services;other;mother;2;2;1;yes;no;no;no;no;yes;yes;no;5;3;2;1;2;2;0;7;7;8
GP;M;16;U;LE3;T;3;2;teacher;services;course;father;1;3;0;no;no;yes;no;yes;yes;yes;yes;4;2;3;1;2;3;0;9;6;8
GP;M;19;U;GT3;T;4;4;teacher;teacher;course;mother;3;4;2;no;no;no;no;yes;yes;yes;no;5;3;3;1;3;3;3;14;12;17
GP;F;18;U;LE3;T;1;3;services;health;home;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;5;3;4;1;1;5;0;15;15;15
GP;M;17;U;LE3;T;2;3;other;at_home;reputation;mother;1;2;0;no;yes;yes;yes;yes;no;yes;no;3;4;2;1;3;5;11;11;11;14
MS;F;17;U;GT3;T;3;4;other;services;course;mother;1;1;2;no;no;no;no;yes;yes;yes;no;5;3;3;1;2;3;0;13;16;14
GP;F;19;R;LE3;T;2;3;at_home;services;reputation;mother;4;1;0;no;no;no;yes;yes;yes;yes;yes;4;4;4;1;1;3;0;14;12;13
GP;M;15;R;LE3;T;4;4;services;health;reputation;father;2;2;2;no;yes;yes;no;yes;yes;yes;no;4;3;3;2;3;5;5;10;8;8
GP;F;19;U;GT3;T;4;2;other;teacher;home;father;1;1;0;no;yes;yes;no;yes;yes;yes;yes;3;3;3;1;4;5;8;14;18;20
MS;M;19;U;GT3;T;4;2;other;services;course;father;1;3;0;no;yes;no;yes;yes;yes;yes;yes;5;4;3;1;1;1;1;16;16;18
GP;M;17;U;GT3;T;2;2;other;other;home;mother;1;2;0;no;no;yes;no;yes;yes;yes;no;3;3;2;1;2;5;26;13;12;14
GP;F;18;U;LE3;T;3;3;other;teacher;course;mother;1;2;0;yes;no;yes;yes;yes;yes;yes;no;1;4;5;1;3;5;0;13;15;13
GP;F;15;U;GT3;T;4;2;services;other;course;other;1;2;1;no;no;yes;yes;yes;yes;yes;no;4;4;2;3;3;3;1;9;6;10
GP;M;16;U;LE3;T;1;0;other;services;reputation;father;1;1;2;no;yes;no;yes;no;yes;no;yes;1;4;3;1;4;3;38;16;18;18
GP;F;15;U;GT3;T;4;2;services;services;course;mother;1;1;0;yes;yes;no;yes;yes;yes;yes;yes;4;3;3;1;3;4;0;7;5;7
GP;M;18;U;LE3;T;3;1;at_home;other;reputation;mother;2;1;0;no;no;no;no;yes;yes;yes;no;4;2;3;1;2;1;5;14;14;12
GP;F;16;U;GT3;A;3;4;at_home;other;course;father;2;2;1;no;yes;no;no;yes;yes;yes;no;5;1;3;5;2;2;0;12;11;12
GP;M;18;U;GT3;A;2;1;other;other;home;mother;1;4;1;yes;yes;yes;yes;no;yes;yes;no;4;5;3;1;2;5;0;14;14;15
GP;M;18;U;LE3;T;4;3;services;other;reputation;mother;2;2;0;no;yes;no;no;yes;yes;yes;no;5;4;5;1;2;2;1;12;14;16
GP;F;18;U;LE3;A;3;4;services;teacher;reputation;mother;2;1;0;no;yes;no;no;no;yes;yes;yes;5;3;2;2;4;5;12;11;15;15
GP;F;16;U;LE3;T;4;1;other;other;course;mother;2;2;2;yes;yes;no;no;yes;yes;yes;no;5;4;4;3;5;2;54;15;14;19
GP;F;15;U;GT3;T;3;3;teacher;other;reputation;mother;1;2;0;no;no;yes;yes;yes;yes;yes;no;3;4;3;1;1;5;0;17;12;13
GP;F;16;R;GT3;T;3;2;health;services;course;father;2;2;0;no;no;no;yes;no;yes;yes;yes;5;4;2;2;2;1;6;14;14;15
GP;F;15;U;GT3;T;4;2;teacher;other;home;mother;1;1;3;no;no;yes;yes;yes;yes;no;yes;5;4;4;2;5;5;22;13;11;10
GP;F;15;U;LE3;A;4;2;services;other;reputation;mother;1;1;0;yes;no;yes;no;yes;no;yes;no;4;4;2;1;1;1;0;12;13;15
MS;F;17;U;LE3;T;2;3;teacher;other;reputation;mother;2;1;0;no;no;no;yes;yes;yes;yes;no;4;2;2;2;1;3;0;11;12;13
GP;M;16;R;LE3;T;2;3;other;teacher;course;mother;4;2;3;no;no;yes;no;yes;yes;yes;yes;4;4;2;2;3;3;8;9;8;9
GP;M;16;U;GT3;T;4;2;other;teacher;other;mother;2;3;1;no;yes;yes;yes;no;yes;yes;no;5;5;4;1;1;3;2;17;12;15
GP;M;15;U;GT3;T;4;1;services;services;course;mother;1;2;0;no;yes;no;no;yes;yes;no;no;5;4;5;1;1;3;2;12;14;14
GP;M;18;R;GT3;A;4;2;other;other;other;mother;1;2;0;no;no;yes;yes;yes;yes;yes;no;4;4;4;4;4;4;0;18;12;15
GP;F;19;U;GT3;T;3;3;teacher;services;course;mother;1;4;0;yes;yes;yes;no;yes;yes;yes;no;4;3;5;1;1;4;0;10;11;9
GP;M;16;U;GT3;A;2;2;other;services;home;father;1;2;0;no;yes;yes;no;yes;yes;yes;no;4;2;3;2;1;5;0;17;15;12
GP;F;16;R;GT3;T;4;4;other;other;course;mother;1;2;0;yes;yes;no;yes;yes;yes;yes;no;3;3;2;1;1;5;0;13;17;17
GP;F;16;U;GT3;T;4;2;other;other;reputation;father;2;2;2;no;yes;no;no;yes;yes;yes;yes;4;4;4;1;4;4;1;12;15;14
MS;M;17;U;GT3;T;1;1;other;other;home;other;1;2;0;no;yes;yes;yes;yes;yes;no;yes;3;3;3;1;1;1;23;16;16;17
MS;M;18;R;GT3;T;2;2;health;other;course;mother;2;1;1;no;yes;no;no;yes;yes;yes;yes;4;3;3;1;2;3;1;7;4;8
GP;F;18;U;GT3;T;3;3;at_home;at_home;reputation;mother;3;2;1;no;yes;yes;no;yes;yes;yes;no;3;2;3;1;1;4;3;11;13;15
GP;F;16;U;GT3;T;4;1;other;services;home;other;3;1;0;no;yes;yes;no;yes;yes;yes;no;4;4;4;1;1;5;26;20;20;20
GP;F;16;U;GT3;T;3;1;at_home;other;reputation;mother;1;1;0;no;no;yes;yes;yes;yes;yes;no;5;5;2;1;2;1;0;10;11;12
GP;F;16;U;GT3;T;4;3;other;services;course;mother;3;2;1;no;yes;no;no;no;yes;yes;no;1;3;3;1;1;3;9;11;10;10
GP;M;15;R;GT3;T;4;4;teacher;other;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;5;2;2;2;5;4;0;13;12;11
GP;F;18;R;GT3;T;4;3;services;other;home;mother;1;2;0;no;yes;no;yes;yes;no;yes;no;5;3;2;1;2;4;1;9;8;14
GP;F;17;U;GT3;T;1;3;at_home;services;course;mother;1;2;0;yes;yes;no;no;yes;yes;yes;no;4;3;2;1;1;1;1;10;11;13
GP;M;17;R;GT3;T;4;2;at_home;other;course;mother;2;3;0;no;yes;yes;yes;yes;no;no;yes;3;4;2;1;5;3;0;9;13;14
GP;F;15;R;GT3;A;3;1;at_home;services;other;other;1;2;1;no;yes;yes;no;no;yes;yes;yes;3;5;3;3;5;3;4;6;6;7
GP;F;16;U;GT3;T;2;3;services;services;course;mother;2;2;1;no;yes;no;no;yes;yes;yes;yes;4;4;4;1;1;2;0;8;6;7
GP;M;15;U;GT3;T;3;2;services;other;course;mother;1;1;0;yes;no;yes;yes;yes;yes;yes;no;4;3;2;1;2;3;1;16;20;17
GP;M;17;R;LE3;T;3;3;at_home;services;reputation;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;4;3;3;1;1;4;5;18;20;20
GP;M;18;U;GT3;T;2;3;services;health;course;mother;2;1;0;no;yes;no;no;yes;yes;yes;no;4;4;2;1;1;4;0;13;16;14
GP;M;15;R;GT3;T;4;3;other;other;reputation;father;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;5;3;5;3;2;0;13;8;10
GP;M;18;U;LE3;A;1;2;at_home;other;home;mother;3;4;0;yes;yes;no;no;yes;yes;yes;no;4;3;2;2;2;3;1;12;12;17
GP;M;19;U;GT3;T;2;1;at_home;health;reputation;mother;4;3;0;no;no;no;yes;no;yes;yes;yes;5;3;2;1;3;1;1;15;14;15
GP;F;17;U;GT3;T;1;3;teacher;other;reputation;father;1;4;2;no;yes;yes;no;yes;yes;yes;no;4;4;4;1;4;5;1;13;13;15
GP;M;19;U;GT3;A;2;3;teacher;at_home;reputation;other;2;3;0;no;no;no;yes;yes;yes;yes;yes;3;4;2;1;1;5;0;12;13;12
GP;F;18;U;GT3;T;2;2;other;at_home;reputation;father;2;1;0;no;yes;no;yes;yes;yes;yes;no;4;3;4;1;1;2;4;10;9;8
MS;F;17;R;GT3;T;4;3;teacher;other;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;3;3;5;1;1;5;3;15;16;18
GP;F;18;U;GT3;T;4;2;health;teacher;home;mother;1;1;0;no;yes;no;yes;no;yes;yes;yes;4;4;4;2;5;5;2;15;12;15
GP;F;18;R;LE3;T;3;3;teacher;services;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;2;3;1;3;2;2;9;8;12
GP;F;17;U;GT3;T;2;3;teacher;health;home;mother;4;2;0;no;no;no;no;yes;yes;yes;no;3;1;2;1;1;2;0;12;12;15
GP;F;18;R;LE3;T;3;2;other;services;reputation;mother;1;3;0;no;yes;yes;yes;no;yes;yes;yes;4;4;1;1;3;5;0;12;9;12
GP;F;15;U;LE3;T;4;3;teacher;other;reputation;other;2;4;1;no;no;no;yes;yes;yes;yes;no;4;4;2;1;2;1;3;17;19;17
GP;M;17;R;GT3;T;1;3;other;services;course;mother;1;1;0;no;no;yes;no;no;yes;yes;no;3;4;5;1;3;4;0;13;16;14
GP;F;19;U;LE3;T;2;1;teacher;other;other;father;1;2;0;no;yes;no;no;yes;yes;yes;no;5;5;3;4;2;5;3;17;17;19
GP;F;15;R;GT3;T;3;3;at_home;other;home;mother;1;3;0;no;no;yes;no;yes;yes;yes;yes;2;4;1;3;2;4;0;14;13;14
GP;F;17;R;GT3;T;2;4;at_home;other;home;mother;1;3;0;no;no;no;yes;yes;yes;yes;yes;4;2;2;1;4;2;8;12;11;12
GP;F;18;U;GT3;T;3;4;other;other;home;mother;1;4;0;no;no;yes;yes;no;yes;yes;yes;5;5;5;3;5;2;0;9;10;10
GP;F;19;U;LE3;A;4;2;services;other;other;other;2;2;0;yes;yes;yes;no;yes;yes;yes;no;3;4;4;2;1;5;17;17;19;20
GP;F;16;U;GT3;T;3;2;services;other;course;mother;1;2;1;yes;no;yes;yes;yes;yes;no;no;4;2;3;1;1;4;0;10;11;10
GP;F;16;U;LE3;T;3;4;teacher;services;home;mother;1;4;0;no;yes;no;yes;yes;yes;yes;yes;4;3;5;1;2;2;0;10;10;11
GP;F;15;R;LE3;T;2;3;other;services;home;father;1;2;1;no;no;no;yes;yes;yes;no;no;4;4;3;1;2;4;0;12;8;11
GP;F;15;R;GT3;T;3;3;services;services;home;mother;1;4;0;no;yes;yes;no;no;yes;yes;no;4;3;2;1;2;5;8;9;9;11
MS;F;15;U;GT3;T;2;3;at_home;other;home;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;4;4;3;1;1;5;0;12;12;14
GP;M;16;U;LE3;T;3;1;other;services;home;father;2;2;3;no;no;no;yes;yes;yes;yes;no;5;5;4;1;3;1;1;16;13;13
GP;M;15;R;GT3;T;4;3;services;services;course;mother;1;4;0;no;yes;no;no;yes;yes;yes;yes;5;2;2;1;2;3;6;15;15;14
GP;F;18;R;LE3;A;1;1;services;other;reputation;other;2;3;0;no;yes;no;no;yes;yes;no;no;3;2;4;2;1;5;42;11;15;17
GP;F;15;U;GT3;T;1;2;health;services;reputation;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;5;2;3;1;1;2;0;14;14;15
GP;F;15;U;LE3;T;2;2;other;other;other;mother;2;1;0;no;no;no;yes;yes;yes;yes;no;2;3;2;1;3;5;11;15;16;19
GP;F;15;U;LE3;A;2;4;other;other;course;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;4;2;3;3;3;4;1;15;10;13
GP;M;16;U;GT3;T;2;4;health;services;course;other;2;1;3;no;yes;yes;no;yes;yes;yes;yes;4;4;3;1;3;5;0;12;11;12
GP;M;17;U;GT3;T;4;3;health;other;course;mother;3;2;0;no;no;yes;no;yes;yes;yes;no;4;4;2;1;4;2;0;16;18;18
GP;F;20;U;GT3;T;3;2;at_home;other;course;mother;1;1;0;no;no;yes;yes;yes;yes;yes;no;4;5;4;1;2;5;0;11;12;12
GP;M;16;U;GT3;T;1;3;other;teacher;home;mother;4;1;0;no;no;yes;yes;no;yes;yes;no;5;3;2;1;1;5;15;14;18;19
GP;F;19;U;LE3;T;1;4;other;services;reputation;mother;1;2;3;no;yes;yes;yes;yes;yes;yes;no;4;4;4;2;3;1;9;14;15;19
