school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3
GP;M;16;U;GT3;T;3;2;at_home;services;course;mother;3;2;0;yes;no;no;no;no;yes;no;no;3;2;2;1;3;4;0;15;14;12
GP;F;16;U;GT3;T;2;3;other;services;course;mother;2;4;0;no;no;yes;yes;yes;yes;yes;no;2;5;1;1;3;5;1;9;9;10
GP;M;16;U;GT3;T;4;3;teacher;other;course;mother;1;2;0;yes;no;no;yes;no;yes;yes;no;5;2;2;1;3;2;0;11;13;13
GP;M;16;U;LE3;A;4;3;services;health;other;mother;3;2;0;no;yes;no;no;yes;yes;yes;no;4;3;5;1;1;4;0;15;17;17
MS;M;19;U;LE3;T;1;1;other;services;course;mother;1;1;0;no;no;yes;yes;yes;yes;yes;no;3;3;2;3;5;5;19;15;14;17
GP;M;15;U;GT3;T;1;4;health;services;home;mother;2;3;0;no;yes;no;yes;no;yes;yes;no;4;4;1;1;1;5;0;18;20;20
GP;M;20;U;LE3;T;3;1;teacher;health;reputation;mother;1;2;3;no;yes;yes;no;yes;yes;yes;no;4;1;5;2;1;5;3;15;13;17
GP;F;16;U;GT3;T;2;3;services;other;home;father;1;3;0;no;yes;yes;no;yes;yes;yes;yes;4;3;2;1;1;3;0;12;12;11
GP;F;18;R;GT3;A;4;1;other;other;course;mother;1;2;0;no;yes;no;yes;yes;yes;no;yes;4;1;2;2;3;3;3;8;9;12
MS;F;18;U;GT3;T;2;0;at_home;health;other;father;1;1;0;no;yes;yes;yes;yes;yes;yes;no;3;3;2;1;3;3;3;10;14;15
GP;F;18;U;GT3;T;2;3;health;services;home;mother;4;2;0;no;yes;no;yes;no;yes;yes;yes;4;3;2;1;1;2;0;7;7;8
MS;M;15;U;GT3;T;4;4;other;other;reputation;mother;1;3;0;no;yes;no;no;yes;yes;yes;yes;3;2;2;4;5;4;3;9;7;8
GP;M;16;U;GT3;T;2;2;services;services;course;mother;1;1;1;no;yes;no;yes;yes;yes;yes;no;4;4;4;1;1;4;5;11;10;12
GP;F;16;U;GT3;T;3;4;health;other;reputation;mother;2;1;0;no;yes;yes;yes;yes;yes;yes;yes;4;2;3;1;2;1;1;14;14;14
GP;M;15;U;LE3;T;4;1;health;other;home;mother;1;2;2;no;yes;no;yes;yes;yes;yes;yes;4;3;4;2;3;5;8;19;15;12
GP;F;16;U;GT3;T;4;1;other;other;home;father;1;3;0;no;yes;no;yes;no;yes;yes;no;5;3;2;1;1;5;0;11;10;9
GP;F;15;U;GT3;T;4;1;health;other;other;mother;1;2;0;yes;no;yes;yes;yes;yes;yes;no;4;5;4;1;1;4;0;12;12;13
GP;M;16;U;GT3;T;3;1;teacher;services;reputation;father;1;3;0;no;no;no;yes;yes;yes;yes;no;4;4;3;1;2;1;8;16;18;15
GP;F;17;R;GT3;T;4;4;at_home;services;home;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;5;4;1;1;3;2;0;11;11;10
GP;F;17;U;GT3;T;2;2;teacher;teacher;other;mother;3;2;0;no;no;no;yes;yes;yes;yes;yes;5;3;4;1;1;5;0;12;10;11
GP;F;16;U;LE3;T;4;1;teacher;services;reputation;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;4;2;5;2;3;4;0;7;9;9
GP;M;18;U;GT3;T;3;1;health;other;reputation;mother;1;1;0;no;yes;no;no;yes;yes;no;no;4;3;1;1;2;3;0;13;16;17
MS;F;17;U;GT3;T;2;4;services;health;course;mother;2;1;0;no;yes;no;yes;yes;yes;yes;no;5;2;2;1;2;5;0;6;1;5
GP;M;16;R;GT3;A;3;2;teacher;other;reputation;father;2;2;1;no;yes;yes;no;no;yes;yes;no;5;2;3;3;1;1;38;7;7;9
GP;F;15;U;GT3;T;4;3;health;services;reputation;mother;2;2;0;yes;yes;yes;no;yes;no;yes;yes;4;3;4;2;1;1;1;12;15;16
GP;F;18;U;LE3;T;1;3;health;at_home;reputation;mother;2;2;0;yes;yes;yes;yes;yes;yes;no;no;4;5;3;1;2;4;10;13;15;15
GP;M;15;R;LE3;T;4;2;other;other;home;mother;1;3;0;no;yes;no;no;yes;yes;yes;no;4;4;4;1;2;3;0;8;8;11
GP;M;16;U;GT3;T;2;3;teacher;services;course;mother;1;3;0;no;yes;yes;yes;no;yes;yes;no;4;3;3;2;1;3;15;15;13;15
GP;M;17;U;LE3;T;3;4;teacher;other;course;mother;1;3;0;yes;no;no;yes;yes;yes;yes;yes;4;4;3;1;2;5;7;12;13;14
GP;F;17;U;GT3;T;4;1;services;teacher;reputation;mother;1;2;1;no;no;yes;no;no;yes;yes;no;4;4;4;1;2;4;33;14;13;16
GP;F;16;U;GT3;T;3;3;other;other;other;father;1;1;0;no;no;no;no;yes;yes;yes;no;5;4;3;1;4;4;0;15;11;9
MS;M;17;R;LE3;T;3;1;at_home;at_home;home;mother;1;1;0;no;no;yes;no;yes;yes;no;yes;5;2;2;1;1;5;0;14;15;15
GP;M;18;U;LE3;T;2;3;other;other;course;mother;1;2;1;no;no;no;no;yes;yes;yes;no;5;5;2;2;1;5;23;9;10;12
GP;F;16;U;GT3;T;1;2;teacher;other;reputation;mother;1;2;1;no;no;no;yes;no;yes;yes;no;3;2;2;1;1;4;1;14;13;11
GP;F;15;U;GT3;T;4;4;health;services;course;mother;1;1;0;yes;yes;yes;yes;yes;yes;yes;no;3;4;5;1;3;3;2;10;11;10
GP;F;17;U;GT3;T;3;3;teacher;other;course;mother;2;1;0;no;yes;no;no;yes;yes;yes;no;3;2;2;1;1;3;0;9;14;15
GP;M;17;R;GT3;T;4;3;teacher;other;reputation;father;1;1;0;no;yes;no;yes;yes;yes;yes;no;4;5;1;1;4;3;0;15;17;17
GP;M;17;U;GT3;T;2;4;other;other;home;other;1;2;0;no;yes;yes;no;yes;yes;yes;no;4;4;2;4;3;2;0;16;16;13
GP;M;15;U;LE3;T;4;1;services;teacher;course;mother;1;2;0;no;yes;no;yes;no;yes;yes;yes;4;2;3;2;1;4;1;13;9;11
GP;M;15;U;GT3;T;4;2;teacher;other;course;mother;3;2;0;no;yes;yes;no;yes;yes;no;no;4;4;3;2;2;5;4;16;17;18
GP;M;16;U;LE3;T;1;2;teacher;other;home;other;1;2;0;no;yes;yes;yes;yes;yes;yes;yes;4;3;3;2;2;4;16;12;13;12
GP;M;19;U;GT3;T;4;3;services;at_home;course;father;1;1;0;no;yes;no;yes;no;yes;yes;no;5;4;5;1;2;1;2;12;12;13
GP;F;15;U;LE3;T;2;3;health;at_home;course;other;1;2;1;no;no;no;yes;yes;no;yes;yes;5;3;5;3;3;5;0;6;4;6
GP;M;16;U;LE3;T;4;2;services;services;reputation;mother;1;2;2;yes;yes;no;yes;yes;yes;yes;no;4;1;3;1;1;4;1;12;13;17
GP;F;16;U;GT3;A;4;4;other;other;reputation;father;2;2;0;no;no;yes;yes;no;yes;yes;no;5;3;4;1;1;5;1;20;17;17
GP;F;15;U;GT3;T;2;1;at_home;other;home;mother;1;2;0;yes;yes;no;no;yes;yes;yes;yes;4;5;3;1;1;5;0;11;12;14
GP;F;17;R;GT3;T;2;4;at_home;services;home;mother;2;4;1;no;yes;no;no;yes;yes;no;no;4;3;2;1;1;3;0;12;10;14
GP;F;18;U;LE3;A;4;1;teacher;services;course;mother;2;3;0;no;no;yes;no;yes;yes;yes;no;5;2;3;4;1;5;0;12;12;13
MS;F;19;U;LE3;T;3;2;other;services;other;father;1;2;1;no;no;no;yes;yes;yes;yes;yes;5;3;3;1;1;2;0;8;6;6
GP;M;18;R;GT3;T;4;4;other;other;other;mother;1;1;2;no;no;no;no;no;yes;no;yes;5;5;3;2;2;3;0;18;15;17
MS;M;18;U;LE3;T;1;3;teacher;other;reputation;father;1;2;0;no;yes;yes;no;yes;yes;yes;no;4;2;4;2;1;4;0;10;7;6
GP;F;19;U;GT3;T;2;1;services;services;course;father;1;1;1;no;yes;no;yes;yes;yes;no;no;5;3;3;1;1;4;0;11;13;11
GP;M;16;U;GT3;A;2;2;teacher;services;reputation;father;1;1;0;no;no;yes;no;yes;yes;yes;no;5;5;1;1;3;4;0;17;15;16
GP;M;15;U;GT3;T;3;3;teacher;services;course;other;2;2;0;no;yes;no;no;no;yes;yes;no;4;4;4;2;4;5;0;7;12;13
GP;M;16;U;GT3;T;1;2;services;other;other;other;2;2;3;no;no;yes;yes;no;yes;yes;no;5;5;5;2;4;5;1;12;12;12
MS;M;18;R;GT3;T;2;1;other;services;home;mother;2;1;0;no;yes;no;no;yes;yes;no;no;5;4;2;1;3;1;0;15;14;15
GP;F;18;U;GT3;T;3;2;other;services;home;father;2;3;0;no;yes;yes;no;yes;yes;yes;no;4;5;1;1;1;1;0;10;13;13
MS;F;18;U;GT3;T;4;4;services;other;reputation;mother;2;2;0;no;yes;no;no;no;yes;yes;no;4;2;4;2;3;1;4;12;13;15
GP;F;17;U;GT3;T;2;3;services;services;other;mother;1;2;3;no;no;no;yes;yes;yes;no;no;4;4;2;1;1;1;0;15;14;17
GP;M;15;U;LE3;T;3;3;health;at_home;home;father;1;1;1;no;no;no;yes;yes;yes;yes;no;3;4;2;1;3;1;3;11;11;10
GP;M;16;U;GT3;T;1;3;teacher;teacher;reputation;father;1;3;0;no;yes;yes;no;yes;yes;yes;yes;3;5;5;1;2;3;1;14;16;17
GP;F;16;U;GT3;T;1;4;other;other;other;mother;1;3;0;no;yes;yes;no;yes;yes;yes;no;4;3;3;1;2;5;2;12;10;15
GP;F;18;U;GT3;T;4;1;services;services;course;mother;3;2;2;no;yes;no;yes;yes;yes;yes;yes;4;3;5;1;3;3;0;6;5;9
MS;F;16;U;LE3;T;3;3;other;at_home;reputation;father;2;1;0;yes;yes;no;yes;no;yes;yes;no;5;5;3;2;5;3;0;12;11;15
GP;M;18;R;GT3;T;2;3;at_home;other;course;mother;1;4;0;no;yes;yes;yes;yes;yes;yes;yes;4;3;1;2;4;2;0;10;9;8
GP;F;16;U;GT3;T;3;2;other;services;home;mother;1;1;0;no;no;no;no;no;yes;no;no;3;5;2;1;3;5;1;14;14;19
GP;M;18;R;GT3;A;2;4;other;other;home;mother;1;3;0;yes;yes;no;yes;yes;yes;yes;no;3;5;4;1;1;3;12;8;7;9
GP;F;16;U;LE3;T;2;3;health;other;course;father;1;3;0;no;no;no;yes;yes;yes;yes;no;4;1;2;1;1;5;0;8;3;6
GP;M;16;U;GT3;T;3;3;teacher;services;other;other;2;3;0;no;yes;yes;no;yes;yes;yes;no;3;4;4;1;2;3;0;9;9;9
GP;F;17;U;LE3;A;2;1;at_home;services;reputation;mother;1;4;0;yes;yes;yes;yes;yes;yes;yes;no;4;4;3;1;1;4;11;13;13;14
GP;M;19;U;GT3;T;2;4;other;other;course;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;4;3;3;1;2;3;0;14;8;8
GP;M;16;U;LE3;T;2;2;services;health;home;mother;2;1;0;yes;no;yes;yes;yes;yes;yes;no;4;1;4;2;4;1;0;8;6;8
GP;F;18;U;GT3;T;2;2;services;other;course;mother;1;2;0;no;yes;no;no;no;yes;yes;no;5;3;3;1;4;5;4;7;4;8
GP;M;16;U;LE3;T;2;2;services;services;home;mother;1;2;0;yes;no;yes;no;yes;yes;no;no;3;5;1;1;1;4;4;16;17;18
GP;F;16;U;GT3;T;2;3;health;services;course;father;1;3;0;no;yes;no;yes;yes;yes;yes;no;4;3;4;1;1;3;3;19;17;16
MS;M;15;R;LE3;T;4;4;services;other;course;mother;1;3;0;no;no;no;yes;yes;yes;yes;no;5;3;2;5;5;5;2;12;15;18
GP;F;16;R;LE3;T;4;1;at_home;other;home;mother;3;2;2;no;no;no;no;yes;yes;yes;no;5;4;2;1;3;4;11;7;4;7
GP;M;17;U;LE3;T;3;1;services;services;course;other;1;1;2;no;yes;yes;no;no;yes;yes;yes;4;5;1;3;1;5;3;13;10;9
GP;M;19;U;LE3;T;3;1;other;other;home;mother;1;1;0;no;yes;no;no;yes;yes;yes;yes;3;4;3;1;1;3;0;13;11;11
GP;F;17;U;LE3;A;2;2;other;health;reputation;mother;2;4;0;no;yes;no;no;no;yes;no;no;5;3;4;1;3;3;0;7;9;11
GP;F;17;U;LE3;T;2;2;at_home;other;home;mother;2;2;3;no;yes;no;yes;yes;yes;no;yes;4;2;1;1;2;4;6;11;11;12
GP;F;19;U;LE3;T;4;3;services;at_home;reputation;other;1;2;0;no;yes;yes;yes;yes;yes;no;no;5;3;3;3;3;3;1;16;15;16
GP;M;17;U;GT3;A;1;4;services;other;other;mother;1;1;2;no;yes;no;no;no;yes;yes;no;5;4;3;1;3;4;3;12;17;18
GP;F;18;U;LE3;A;3;1;other;other;home;mother;2;2;1;no;yes;yes;no;yes;yes;no;no;4;4;3;3;1;2;11;10;9;11
GP;M;16;R;GT3;A;4;4;other;other;reputation;mother;1;3;0;no;yes;no;no;yes;yes;yes;no;3;1;5;1;1;5;0;14;12;13
GP;F;15;U;GT3;T;3;3;services;teacher;other;father;2;2;0;no;yes;yes;yes;yes;yes;yes;no;4;3;2;1;1;5;5;9;9;15
GP;F;15;R;GT3;T;2;2;at_home;services;course;other;1;1;1;no;yes;no;yes;yes;no;yes;yes;4;4;3;1;1;2;1;13;15;15
GP;M;16;R;LE3;T;4;2;health;other;course;mother;1;1;0;no;yes;yes;no;yes;yes;yes;no;4;2;3;2;3;5;0;17;16;16
GP;M;17;U;GT3;T;4;2;teacher;at_home;course;father;3;1;0;yes;no;no;yes;yes;yes;yes;yes;4;5;3;3;4;3;0;12;12;13
GP;M;16;U;LE3;T;3;2;services;other;home;mother;1;1;0;no;yes;no;yes;no;yes;yes;yes;2;2;5;2;3;5;2;10;9;12
GP;F;18;U;LE3;A;4;4;other;other;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;3;3;3;2;4;1;0;15;15;16
GP;F;15;R;GT3;T;2;3;health;other;reputation;father;2;1;0;no;no;yes;no;yes;yes;yes;no;4;4;4;1;1;5;0;18;16;14
GP;F;15;U;GT3;T;2;3;at_home;other;course;mother;1;2;0;no;yes;yes;no;yes;yes;yes;yes;5;1;4;5;4;1;37;11;9;13
GP;M;17;R;LE3;T;3;2;teacher;other;course;mother;1;1;2;no;no;no;yes;no;yes;no;yes;4;3;4;1;4;3;4;20;17;17
GP;M;18;U;LE3;T;1;4;other;other;reputation;mother;2;1;0;no;no;no;no;no;yes;no;no;4;3;2;1;4;3;3;14;14;14
GP;F;17;U;GT3;T;3;2;teacher;services;home;mother;1;1;0;no;yes;no;yes;yes;no;yes;no;4;2;1;1;2;5;0;15;17;17
GP;M;17;U;GT3;T;4;3;other;other;course;mother;1;2;0;no;yes;no;yes;no;yes;yes;no;5;2;3;1;5;3;0;13;11;15
GP;F;17;U;GT3;T;2;4;other;health;course;mother;1;1;3;yes;no;yes;yes;yes;yes;yes;yes;4;5;3;2;3;5;0;18;18;15
GP;F;18;R;LE3;T;4;1;services;other;course;mother;1;4;0;yes;yes;yes;no;yes;yes;yes;yes;5;3;3;2;4;5;0;7;4;7
GP;F;16;U;LE3;T;4;4;at_home;other;home;father;1;2;0;no;no;yes;no;yes;yes;yes;no;3;4;4;1;2;1;3;15;13;17
GP;F;17;U;GT3;A;2;2;other;teacher;reputation;mother;2;1;0;no;yes;yes;no;yes;yes;yes;no;5;3;1;1;3;5;0;14;15;14
MS;M;18;R;GT3;T;4;1;services;other;course;mother;2;1;0;no;no;no;yes;yes;yes;no;no;5;3;3;4;4;3;0;16;17;17
MS;F;17;U;LE3;T;3;2;services;teacher;home;father;2;3;0;no;yes;no;no;no;yes;yes;no;5;2;4;1;2;3;0;15;14;15
GP;M;15;U;LE3;T;2;3;other;services;reputation;mother;2;3;0;no;yes;no;yes;no;yes;yes;no;5;3;2;1;3;1;4;11;15;16
GP;F;18;U;GT3;T;3;3;teacher;other;course;father;1;4;0;no;yes;yes;no;yes;yes;yes;no;3;2;4;1;4;5;6;12;13;15
GP;F;16;U;GT3;T;3;4;at_home;services;reputation;mother;1;2;0;no;yes;yes;no;yes;yes;no;yes;4;4;5;2;5;2;20;10;9;12
GP;M;16;U;LE3;T;3;2;services;services;home;mother;2;1;0;no;yes;yes;yes;yes;yes;no;no;3;3;4;1;1;3;13;13;6;8
GP;F;19;U;GT3;A;4;3;services;other;course;father;1;4;0;no;yes;yes;yes;no;yes;yes;yes;4;3;2;1;1;3;8;10;13;16
GP;M;18;U;LE3;T;2;2;services;services;home;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;2;1;3;4;5;0;15;16;17
GP;M;19;U;GT3;T;3;3;teacher;other;course;father;1;3;0;no;no;no;yes;no;no;yes;no;5;2;4;4;5;2;1;11;12;14
GP;F;16;U;GT3;A;3;4;services;services;course;father;1;3;2;no;yes;yes;yes;no;yes;yes;no;4;2;3;2;3;3;0;8;9;9
GP;M;15;U;GT3;T;3;1;at_home;services;home;mother;1;2;0;no;yes;yes;yes;no;yes;yes;no;5;4;3;2;5;2;9;13;12;14
GP;F;17;U;GT3;A;3;2;services;other;home;father;2;2;3;no;yes;yes;yes;yes;yes;yes;no;4;5;4;2;1;5;0;9;9;11
MS;M;19;R;GT3;T;2;3;other;services;course;mother;3;2;1;no;yes;yes;no;yes;yes;no;no;4;5;3;1;2;3;0;8;7;9
GP;M;15;U;LE3;T;4;3;other;other;reputation;father;1;2;2;no;no;yes;no;yes;yes;yes;no;4;2;5;1;2;4;4;7;7;12
MS;F;15;U;LE3;T;4;2;other;other;home;mother;1;1;0;no;no;yes;no;yes;yes;yes;yes;3;4;2;1;3;5;6;19;20;19
MS;M;17;U;LE3;T;4;2;other;health;course;mother;3;1;0;no;yes;no;no;no;yes;yes;yes;5;3;3;4;4;3;40;6;4;10
GP;F;18;U;GT3;T;3;4;at_home;teacher;home;mother;1;3;0;no;no;no;no;yes;yes;no;yes;4;2;5;1;1;2;0;13;10;13
GP;M;18;U;LE3;T;3;2;other;other;other;mother;2;1;1;no;no;yes;yes;yes;yes;yes;no;3;3;2;2;5;1;7;13;16;15
GP;M;16;U;LE3;A;3;3;services;services;course;father;1;2;0;no;no;no;no;yes;yes;yes;no;5;3;3;1;3;5;12;15;16;16
GP;F;16;U;LE3;T;2;4;other;other;course;mother;1;2;0;no;no;yes;no;yes;yes;yes;yes;3;4;2;2;1;5;16;9;6;9
GP;M;17;U;GT3;T;2;1;services;other;home;mother;1;2;2;yes;yes;yes;yes;yes;yes;no;yes;5;4;3;1;2;5;4;9;10;11
MS;F;19;U;GT3;T;2;1;at_home;other;course;mother;1;1;0;yes;yes;yes;no;yes;yes;yes;no;4;3;3;1;3;3;0;8;10;12
GP;F;15;U;LE3;T;4;2;at_home;other;course;mother;1;1;0;no;yes;no;yes;yes;yes;yes;no;2;4;5;1;1;2;35;16;15;16
GP;M;16;U;LE3;A;2;2;at_home;teacher;reputation;mother;1;1;0;no;yes;no;no;no;yes;yes;no;2;4;2;2;2;5;26;7;7;10
GP;F;16;U;LE3;T;1;3;other;other;other;father;1;1;0;no;no;yes;yes;yes;yes;yes;yes;5;2;4;1;4;5;1;14;14;12
GP;F;17;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;yes;2;4;4;1;1;5;0;8;9;7
GP;M;17;U;GT3;T;4;4;teacher;other;course;mother;3;3;0;no;no;no;no;no;yes;yes;no;5;3;3;1;1;5;0;15;14;13
GP;F;18;U;LE3;T;4;3;services;other;reputation;mother;2;2;0;yes;no;yes;no;yes;yes;yes;no;4;3;2;1;1;5;0;11;9;11
GP;M;15;R;GT3;T;4;4;teacher;teacher;reputation;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;no;3;5;3;1;3;2;0;14;9;6
GP;F;19;U;GT3;T;4;4;services;services;reputation;other;1;1;0;no;yes;no;yes;yes;yes;yes;no;4;2;4;1;1;4;0;10;11;10
GP;F;17;U;GT3;T;4;1;services;other;home;mother;1;1;0;no;yes;no;no;yes;yes;no;yes;3;3;2;1;3;1;0;15;15;11
GP;F;18;U;GT3;T;2;4;health;services;reputation;father;3;2;0;no;yes;no;yes;yes;yes;yes;yes;4;3;2;1;3;2;1;8;10;12
GP;F;15;U;GT3;T;2;3;other;other;home;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;2;5;1;1;2;0;13;12;13
GP;M;19;U;GT3;T;3;3;health;services;home;father;4;2;0;yes;yes;yes;yes;yes;yes;yes;yes;5;3;3;1;1;3;0;11;8;11
GP;F;18;R;GT3;T;2;1;health;other;reputation;mother;1;2;1;yes;no;no;yes;yes;yes;yes;no;4;3;2;1;1;3;0;6;7;8
GP;F;18;U;GT3;T;1;3;other;services;home;father;1;2;0;no;yes;no;no;yes;yes;yes;no;4;5;2;1;1;1;1;11;10;9
GP;F;18;U;GT3;T;4;2;health;other;home;other;2;2;1;no;yes;no;yes;yes;yes;yes;no;5;3;4;1;1;3;1;10;9;11
GP;F;16;U;GT3;T;2;1;teacher;services;home;mother;3;1;3;no;no;yes;no;no;yes;yes;no;5;4;2;2;2;5;1;7;6;8
GP;M;15;U;GT3;T;4;1;health;health;reputation;other;1;2;0;no;yes;yes;no;no;yes;yes;no;4;4;3;4;3;1;0;10;13;11
GP;F;16;U;LE3;A;1;3;teacher;other;home;mother;2;2;0;yes;no;yes;no;yes;yes;yes;no;4;4;5;2;3;4;0;10;10;11
GP;M;16;U;GT3;T;3;4;other;teacher;home;mother;1;1;0;no;yes;no;no;yes;yes;no;no;4;5;3;1;1;3;0;17;14;12
GP;F;15;R;LE3;T;4;4;other;services;home;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;3;2;4;3;1;4;0;12;10;9
GP;F;15;U;GT3;T;3;1;teacher;teacher;reputation;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;4;4;3;1;1;5;0;13;11;12
GP;M;16;U;GT3;T;3;3;other;other;course;father;1;2;2;no;yes;no;yes;yes;yes;yes;no;3;5;3;1;3;3;3;10;11;9
GP;F;17;R;GT3;T;3;3;at_home;other;home;father;1;1;0;yes;yes;no;yes;yes;yes;no;no;5;5;3;1;1;1;0;9;8;7
GP;M;18;R;GT3;T;1;3;teacher;services;reputation;mother;2;1;1;no;yes;no;no;yes;yes;yes;no;4;5;4;1;3;3;0;8;9;9
GP;F;15;U;LE3;T;2;1;at_home;services;home;mother;1;3;0;yes;no;yes;no;no;yes;yes;yes;2;3;2;3;5;5;0;12;12;13
GP;M;16;U;GT3;A;1;2;other;at_home;reputation;mother;1;2;0;yes;no;no;no;no;yes;no;no;5;3;1;2;3;5;0;9;6;10
