school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3
GP;M;22;U;GT3;T;4;1;teacher;other;reputation;mother;3;2;0;no;yes;yes;no;yes;yes;yes;yes;3;4;1;1;1;5;0;18;18;19
GP;M;16;R;GT3;T;4;2;services;other;reputation;mother;2;1;0;no;no;yes;yes;no;yes;yes;no;3;4;2;1;1;5;0;15;15;13
GP;M;16;U;LE3;T;4;4;other;other;reputation;mother;2;2;1;no;yes;no;yes;yes;yes;yes;yes;3;3;3;1;1;3;2;12;12;13
GP;M;17;U;GT3;T;4;1;teacher;other;reputation;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;4;2;2;1;2;2;4;12;14;13
GP;M;16;R;GT3;T;2;3;health;other;course;mother;1;2;1;no;no;no;yes;yes;yes;no;no;2;3;3;1;2;3;12;6;2;7
MS;M;18;R;LE3;T;2;3;at_home;services;home;mother;1;4;0;yes;no;no;no;yes;yes;yes;no;4;2;2;2;2;5;1;16;16;15
GP;F;17;R;GT3;T;2;2;other;other;home;father;1;2;0;no;yes;yes;yes;yes;yes;yes;yes;3;4;2;1;4;5;7;16;14;16
GP;M;16;U;LE3;T;2;4;services;services;reputation;father;1;2;1;no;yes;no;yes;yes;yes;yes;no;5;1;1;1;1;4;0;13;15;13
GP;M;16;R;LE3;T;2;3;services;at_home;course;mother;3;3;0;no;yes;yes;no;yes;yes;yes;no;4;3;5;1;2;3;0;13;15;17
GP;F;17;U;GT3;T;2;2;other;other;home;father;1;2;0;no;yes;yes;no;yes;yes;yes;yes;3;4;3;1;1;5;1;10;6;8
GP;M;17;U;GT3;T;3;4;services;health;reputation;mother;3;4;0;yes;no;yes;yes;yes;yes;no;no;5;3;3;3;4;1;0;8;10;14
GP;M;15;U;GT3;T;4;1;other;other;home;mother;1;1;0;no;yes;no;yes;no;yes;no;no;4;4;4;2;5;4;36;11;12;14
GP;F;16;U;GT3;T;1;4;services;other;course;mother;3;3;0;no;yes;no;no;yes;yes;yes;no;3;4;4;1;2;2;2;8;6;11
GP;F;18;R;GT3;T;1;4;teacher;at_home;home;mother;2;1;0;no;yes;no;no;yes;yes;yes;no;5;3;3;2;4;2;0;7;4;6
GP;F;16;U;LE3;T;4;2;services;services;course;mother;4;2;1;yes;yes;yes;no;yes;yes;yes;no;3;3;3;1;1;3;0;5;4;8
GP;M;16;U;LE3;T;2;2;other;health;course;mother;1;1;0;no;no;no;no;no;yes;yes;yes;4;4;4;1;1;4;4;15;15;17
GP;M;18;U;LE3;T;1;4;services;other;home;father;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;4;1;2;1;5;9;9;11
GP;F;16;R;GT3;T;4;4;teacher;services;reputation;father;1;2;0;no;no;yes;yes;no;yes;yes;yes;3;2;5;1;1;5;0;10;9;7
GP;F;17;U;LE3;T;3;1;other;other;reputation;mother;1;1;0;no;yes;yes;no;yes;yes;yes;no;2;2;2;1;1;4;0;14;14;13
GP;F;17;U;LE3;T;4;2;teacher;other;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;2;3;5;2;1;3;0;12;11;11
GP;M;19;R;GT3;T;3;2;other;services;reputation;father;1;4;0;yes;no;no;yes;no;yes;yes;no;2;3;3;1;4;5;0;18;19;16
GP;M;18;U;GT3;T;4;2;other;at_home;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;3;2;2;1;2;3;0;6;4;6
GP;F;17;U;LE3;T;2;2;services;services;other;mother;1;1;2;yes;no;no;yes;yes;yes;yes;no;3;2;3;3;3;5;0;8;9;10
GP;F;16;U;GT3;T;3;2;other;at_home;home;mother;1;2;0;no;yes;yes;no;no;yes;no;no;5;3;2;1;2;5;9;16;14;18
GP;F;17;U;GT3;T;2;2;other;other;course;mother;2;1;0;no;no;no;yes;yes;yes;yes;no;3;3;5;1;1;1;0;12;12;11
GP;F;16;U;LE3;A;3;4;services;services;home;other;2;3;0;no;yes;no;no;no;no;yes;yes;3;5;2;1;1;4;0;9;11;13
MS;M;18;U;GT3;T;1;4;other;other;home;mother;2;1;0;no;no;no;no;yes;yes;yes;no;3;1;2;1;1;4;0;18;15;17
GP;F;18;R;LE3;T;2;2;health;other;course;mother;1;3;1;no;yes;yes;no;yes;yes;yes;yes;5;2;2;1;1;3;8;16;17;16
GP;M;18;U;LE3;T;4;1;teacher;other;course;father;1;3;0;no;yes;yes;no;no;no;yes;no;4;5;2;2;3;2;0;15;14;13
GP;M;15;U;GT3;T;3;1;teacher;at_home;course;father;4;2;0;no;yes;no;yes;no;yes;yes;yes;5;2;3;3;5;2;1;7;6;8
GP;F;18;R;LE3;A;1;3;services;other;home;mother;2;1;0;no;yes;yes;no;yes;yes;yes;no;5;4;3;1;3;2;0;8;6;8
GP;M;17;U;GT3;T;4;3;services;other;course;mother;1;2;0;no;yes;no;no;yes;no;yes;no;4;4;5;1;1;4;0;9;8;10
GP;F;16;U;GT3;T;3;2;services;services;course;father;1;2;0;yes;yes;no;yes;yes;yes;yes;no;4;2;2;1;3;3;0;7;9;9
GP;M;17;U;GT3;T;3;3;at_home;teacher;reputation;mother;1;3;1;no;no;yes;yes;yes;yes;yes;no;4;4;5;2;4;5;8;9;9;11
MS;F;15;R;LE3;T;4;3;services;services;reputation;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;5;4;4;1;1;2;0;16;16;18
GP;F;18;U;LE3;T;3;2;at_home;other;other;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;3;3;5;1;1;3;1;6;7;7
GP;F;16;U;LE3;T;3;2;health;other;home;father;1;2;0;no;yes;yes;yes;yes;yes;yes;no;4;3;4;1;1;5;0;12;11;10
GP;F;17;U;GT3;T;3;4;services;other;course;mother;1;2;0;no;no;yes;yes;yes;yes;yes;yes;4;4;4;1;1;3;5;11;8;10
GP;F;16;U;GT3;T;3;4;at_home;other;home;mother;3;1;0;no;no;no;no;no;yes;no;no;4;3;2;1;4;5;0;15;13;15
GP;F;17;R;GT3;T;3;1;services;other;course;mother;1;3;2;no;yes;yes;yes;yes;yes;yes;yes;5;4;5;2;1;3;1;15;13;12
GP;M;15;U;GT3;T;3;3;other;other;home;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;4;4;3;1;4;5;0;17;17;17
GP;F;16;U;GT3;T;1;2;other;other;home;father;1;1;2;no;yes;no;yes;yes;no;yes;yes;3;5;5;1;3;5;2;12;16;17
GP;F;15;U;LE3;T;1;1;services;services;reputation;father;1;2;2;no;no;no;no;no;yes;yes;no;4;4;1;1;3;4;14;13;16;15
GP;M;15;U;LE3;T;1;3;services;other;course;mother;1;4;0;no;yes;no;yes;no;yes;yes;yes;4;5;2;1;2;3;0;8;10;10
GP;M;17;R;GT3;T;3;1;at_home;other;reputation;mother;2;1;0;no;no;no;yes;yes;yes;yes;no;4;4;3;1;3;5;0;11;12;10
GP;M;16;U;GT3;T;2;3;other;services;reputation;mother;1;1;0;no;no;no;no;yes;yes;no;yes;5;3;2;1;1;3;0;15;12;10
GP;M;15;U;GT3;T;1;1;services;other;course;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;5;4;2;1;2;2;3;8;7;7
GP;M;16;R;LE3;T;2;2;other;other;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;3;3;1;1;3;2;0;7;9;11
GP;M;19;U;GT3;A;4;1;teacher;teacher;course;mother;1;3;0;no;yes;yes;no;yes;yes;yes;yes;2;3;5;2;4;5;12;18;19;18
GP;F;17;U;GT3;T;4;3;at_home;other;course;mother;1;2;0;no;yes;yes;no;yes;yes;yes;yes;4;2;2;2;1;4;0;11;12;12
GP;M;15;U;LE3;T;2;3;health;services;home;mother;1;2;1;no;no;no;yes;yes;no;yes;yes;4;3;4;1;1;2;0;13;12;9
MS;F;19;U;LE3;T;3;3;other;services;reputation;father;1;1;0;no;no;no;no;no;yes;yes;no;3;3;3;1;1;3;1;8;8;10
GP;F;17;R;LE3;A;4;4;at_home;other;course;other;1;1;0;no;no;no;no;yes;yes;yes;yes;4;4;3;1;1;5;0;10;9;7
GP;F;16;U;GT3;T;2;4;other;other;reputation;mother;2;1;0;no;no;no;no;yes;yes;yes;no;5;2;2;1;1;5;0;12;9;7
GP;M;17;U;GT3;T;2;3;other;teacher;home;mother;2;4;0;no;no;no;yes;yes;yes;yes;no;3;4;3;1;5;5;11;16;19;17
GP;M;15;R;LE3;T;4;4;other;other;reputation;mother;1;2;0;no;no;no;no;yes;yes;yes;yes;4;3;4;2;2;2;0;11;8;9
GP;F;18;U;GT3;T;3;4;services;teacher;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;5;3;3;2;1;4;0;11;8;11
MS;F;17;U;GT3;T;3;3;at_home;services;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;5;2;3;1;2;3;0;7;10;12
MS;F;16;U;LE3;T;1;3;other;services;course;mother;1;2;0;no;yes;no;yes;yes;yes;no;no;5;3;3;1;3;5;0;13;12;12
GP;M;18;R;GT3;T;4;4;other;teacher;course;mother;2;1;0;no;yes;yes;no;yes;yes;yes;no;3;4;5;1;2;3;0;11;10;11
GP;F;19;U;GT3;T;3;4;other;other;home;father;3;4;0;no;yes;yes;yes;yes;yes;yes;no;4;3;5;1;5;5;0;16;14;13
GP;F;17;R;GT3;T;2;2;health;teacher;course;mother;1;2;0;no;yes;no;no;yes;yes;no;yes;3;3;2;1;1;3;0;7;7;7
GP;M;18;U;GT3;T;3;0;services;other;course;mother;1;3;0;no;yes;no;no;yes;yes;yes;no;5;1;3;1;2;3;0;10;11;10
GP;M;15;U;GT3;T;2;2;health;other;reputation;mother;1;2;0;no;yes;no;yes;no;yes;yes;no;5;1;5;2;2;4;7;11;12;13
GP;F;16;U;GT3;T;4;1;other;services;other;other;1;2;1;no;yes;no;yes;yes;yes;no;no;5;4;4;1;1;3;12;7;10;13
GP;M;18;U;GT3;T;4;3;teacher;services;other;mother;1;1;0;no;yes;no;yes;yes;yes;no;no;4;2;2;5;2;1;6;7;8;11
MS;M;17;R;GT3;T;4;4;other;other;course;mother;1;3;0;no;no;no;yes;yes;yes;yes;no;5;3;2;1;3;4;10;13;14;15
GP;M;17;R;GT3;T;2;3;teacher;other;course;mother;2;2;0;no;yes;yes;yes;yes;yes;yes;no;5;4;3;1;5;3;18;5;4;8
GP;M;17;R;GT3;T;2;2;at_home;services;course;mother;1;2;3;no;no;no;yes;no;yes;yes;no;4;3;3;2;1;3;0;11;7;7
GP;M;15;U;LE3;T;4;4;services;other;reputation;father;1;1;0;no;yes;yes;yes;no;yes;yes;no;5;5;2;3;5;5;0;9;10;8
GP;M;19;U;LE3;T;1;1;other;services;course;mother;1;2;0;no;no;no;yes;yes;no;no;yes;4;2;5;1;2;1;2;9;10;13
GP;M;17;R;GT3;T;4;2;other;services;reputation;mother;1;2;1;no;yes;no;yes;yes;no;yes;no;4;5;4;3;5;2;16;10;11;13
GP;M;16;U;GT3;A;1;3;teacher;other;home;father;2;1;2;no;no;no;yes;no;no;no;no;5;4;2;1;1;5;0;9;9;8
GP;F;17;R;GT3;T;2;3;health;other;home;mother;3;2;0;yes;no;yes;yes;yes;yes;yes;no;5;2;1;1;1;5;7;12;11;11
GP;M;16;U;GT3;T;3;4;services;other;reputation;mother;1;2;0;no;yes;no;yes;no;yes;yes;yes;4;4;4;1;2;2;2;8;8;9
MS;F;18;U;GT3;T;3;1;other;services;course;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;3;4;3;1;1;3;0;10;11;10
GP;M;19;R;GT3;T;1;2;at_home;services;course;mother;1;1;0;no;no;no;yes;no;yes;yes;no;3;4;2;1;4;5;1;14;15;13
GP;M;17;R;LE3;T;3;3;services;other;home;mother;1;2;0;yes;yes;no;yes;yes;yes;yes;no;4;3;1;1;3;5;0;11;10;9
GP;F;15;U;GT3;T;2;4;at_home;health;home;mother;2;2;0;no;no;yes;yes;yes;yes;yes;no;4;3;4;1;3;1;0;10;12;15
MS;F;17;R;GT3;T;4;2;at_home;services;reputation;mother;1;2;0;yes;yes;no;yes;yes;yes;no;yes;4;3;3;1;3;5;0;10;10;12
MS;F;18;U;GT3;T;2;3;teacher;services;course;other;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;4;2;1;1;2;0;10;5;7
GP;F;17;U;LE3;T;4;1;teacher;other;reputation;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;4;2;3;1;3;5;0;17;16;12
GP;F;15;U;GT3;T;2;4;at_home;other;course;father;1;2;0;no;yes;no;yes;no;yes;yes;yes;5;2;3;1;1;5;14;7;8;9
MS;F;18;R;GT3;T;4;4;services;other;home;mother;2;2;1;no;no;no;yes;yes;yes;no;no;5;3;3;2;2;3;0;10;8;9
GP;M;16;U;LE3;T;1;3;other;services;course;other;2;2;0;yes;no;no;yes;yes;yes;yes;no;5;4;3;1;1;3;2;5;6;11
GP;F;16;U;GT3;T;3;3;services;health;course;father;1;2;1;no;no;yes;no;yes;yes;yes;no;5;5;2;1;3;3;0;5;6;7
MS;F;16;R;GT3;T;4;3;teacher;other;course;father;1;3;0;no;yes;no;yes;yes;yes;no;no;3;5;4;2;3;5;25;15;16;18
GP;F;18;U;GT3;T;4;4;teacher;services;other;father;4;2;0;no;no;yes;yes;yes;yes;yes;yes;5;4;4;1;4;1;9;9;11;11
GP;F;17;U;GT3;T;3;2;at_home;other;course;mother;2;3;0;no;no;no;no;yes;yes;no;yes;2;2;4;1;1;5;18;12;13;14
GP;M;15;U;LE3;T;2;1;services;other;course;mother;1;1;0;no;yes;no;no;yes;yes;no;yes;5;4;4;5;3;3;1;9;5;7
GP;F;16;U;GT3;T;4;1;teacher;other;home;mother;2;2;0;no;yes;yes;yes;yes;yes;yes;no;5;4;3;1;2;5;0;8;10;7
MS;F;18;U;GT3;T;4;4;services;other;course;mother;2;3;0;no;yes;yes;no;yes;yes;yes;no;5;4;4;1;3;3;4;18;17;16
GP;F;17;U;LE3;A;3;1;services;other;course;father;1;4;0;no;yes;yes;yes;yes;yes;yes;no;4;2;3;1;1;3;0;17;17;17
GP;M;18;R;LE3;A;4;4;services;services;reputation;mother;2;1;0;yes;yes;yes;yes;yes;yes;yes;yes;3;3;4;1;2;5;0;16;15;15
GP;F;15;U;GT3;T;4;3;teacher;other;course;mother;2;2;0;yes;yes;yes;no;yes;yes;no;no;4;3;3;1;1;1;0;9;8;8
GP;M;16;R;GT3;T;2;1;at_home;other;home;mother;1;3;1;no;no;no;yes;yes;yes;yes;yes;5;4;4;2;5;5;0;10;8;8
MS;F;18;R;GT3;T;4;4;services;other;home;mother;1;1;0;no;no;no;no;no;yes;yes;no;5;4;5;1;1;4;1;12;10;10
MS;F;18;U;LE3;T;3;4;teacher;other;course;mother;1;2;0;no;no;no;yes;no;yes;no;no;5;3;3;1;2;5;13;14;13;16
GP;M;16;R;GT3;T;4;3;services;other;reputation;father;2;1;0;no;yes;no;yes;yes;yes;yes;no;4;3;2;1;1;3;5;10;12;13
GP;M;18;U;LE3;T;4;1;teacher;teacher;other;mother;1;2;0;yes;no;no;no;yes;yes;yes;yes;4;5;5;1;1;5;8;18;18;16
GP;M;18;U;GT3;T;4;3;other;other;home;father;1;2;0;no;yes;yes;yes;yes;yes;yes;yes;4;5;3;2;3;4;14;7;12;15
GP;F;17;U;GT3;A;1;4;other;services;home;mother;1;1;0;no;no;no;no;yes;no;yes;no;3;3;1;1;2;5;0;13;14;13
GP;M;17;U;GT3;T;4;3;health;services;course;mother;1;2;0;no;no;yes;yes;no;yes;yes;yes;5;4;3;2;2;3;2;16;15;16
GP;F;20;U;GT3;T;3;2;other;other;other;mother;1;2;0;no;yes;yes;yes;yes;yes;no;no;3;1;5;1;2;3;1;8;12;14
GP;M;16;U;LE3;T;2;3;other;at_home;reputation;father;1;2;0;yes;yes;yes;no;yes;yes;no;no;5;5;2;1;1;4;1;12;12;15
GP;F;17;R;GT3;T;4;3;teacher;other;reputation;mother;1;2;0;no;yes;no;no;no;yes;yes;no;4;3;3;1;1;4;6;12;8;8
GP;F;17;U;LE3;T;4;3;at_home;services;home;mother;1;3;2;no;no;yes;no;yes;yes;yes;no;4;3;3;1;4;2;0;10;8;8
GP;F;17;R;GT3;T;3;4;at_home;other;home;father;2;1;0;no;yes;yes;yes;yes;yes;yes;yes;4;2;2;3;4;5;1;9;11;10
GP;F;18;R;GT3;A;4;4;services;other;reputation;mother;2;3;0;no;no;no;no;yes;yes;yes;no;4;4;3;1;2;2;0;16;15;14
GP;F;16;U;GT3;T;3;4;services;other;home;mother;1;2;0;no;no;yes;no;yes;yes;no;no;4;3;5;1;1;1;0;13;12;11
MS;M;22;U;GT3;T;4;2;other;other;reputation;father;1;1;1;no;no;no;yes;no;yes;yes;yes;3;2;3;1;4;2;6;14;11;12
GP;M;18;U;LE3;T;4;1;teacher;other;course;mother;1;3;0;yes;yes;yes;no;yes;yes;yes;yes;4;3;5;1;1;5;0;16;18;14
GP;M;15;R;LE3;T;3;2;other;other;other;father;3;1;0;no;yes;no;no;yes;yes;no;yes;4;2;2;2;2;5;0;9;11;11
GP;F;17;R;LE3;T;3;0;other;other;reputation;mother;2;1;2;no;yes;yes;yes;yes;yes;yes;no;1;3;3;1;3;3;1;8;10;9
GP;F;18;U;GT3;T;1;3;services;at_home;course;mother;2;3;0;no;no;no;yes;yes;yes;yes;no;4;3;3;1;3;1;0;10;10;10
MS;F;16;U;GT3;T;2;4;health;other;home;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;3;2;1;1;1;5;0;14;14;11
GP;M;18;R;LE3;T;2;1;other;health;course;mother;1;2;0;no;no;no;yes;yes;no;yes;yes;5;4;3;1;5;5;10;9;8;12
GP;M;18;U;GT3;T;4;2;teacher;services;home;mother;2;2;0;no;yes;yes;yes;yes;yes;yes;no;4;5;2;1;1;5;0;14;14;12
GP;F;17;U;GT3;A;2;1;other;other;course;mother;1;1;0;no;yes;yes;no;yes;yes;yes;yes;2;3;1;1;3;3;2;8;10;9
MS;M;17;U;GT3;T;2;1;services;health;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;2;5;4;1;2;1;25;18;19;18
GP;F;15;U;GT3;T;4;2;services;other;reputation;father;1;2;1;no;yes;no;yes;no;no;yes;no;5;4;4;1;2;2;0;6;7;6
GP;M;18;U;GT3;T;1;3;at_home;other;home;mother;2;1;0;yes;yes;yes;yes;yes;yes;yes;yes;4;3;3;1;5;1;20;7;8;10
GP;M;17;R;GT3;T;2;3;services;services;course;mother;1;1;2;yes;yes;no;no;yes;yes;no;no;5;4;5;1;1;1;1;6;3;6
GP;F;17;U;GT3;T;2;2;at_home;services;home;mother;1;2;0;no;no;yes;yes;yes;yes;yes;yes;4;2;2;1;1;1;1;13;13;17
GP;M;16;U;GT3;T;1;1;health;services;home;mother;2;2;0;no;yes;yes;no;yes;yes;yes;no;4;4;3;1;4;2;1;12;12;12
GP;M;17;U;GT3;T;4;4;teacher;other;home;mother;1;1;1;no;no;yes;no;yes;yes;yes;no;5;2;2;1;3;2;0;18;19;16
GP;M;15;U;LE3;T;2;1;services;other;other;father;1;1;0;no;no;yes;yes;yes;yes;yes;no;4;3;2;3;1;3;5;15;13;14
GP;M;17;U;GT3;T;4;2;teacher;other;course;father;2;2;0;no;yes;yes;yes;yes;yes;yes;yes;4;1;3;1;1;1;0;14;13;14
GP;M;17;R;LE3;T;3;2;health;services;course;mother;1;1;0;no;yes;no;yes;no;yes;yes;no;5;4;2;4;2;5;2;15;12;14
GP;F;17;U;GT3;T;2;3;at_home;other;course;father;2;4;0;no;yes;yes;no;no;yes;no;no;5;5;5;2;4;3;0;8;9;10
GP;M;17;U;LE3;A;4;2;services;services;home;mother;3;1;0;no;no;no;yes;no;yes;yes;no;4;3;3;1;3;5;6;13;15;18
GP;M;17;U;GT3;T;4;4;services;other;home;mother;2;2;1;no;yes;no;no;yes;yes;yes;no;4;4;3;1;1;5;1;7;7;7
MS;M;17;R;LE3;T;1;1;teacher;services;course;mother;1;1;0;no;no;yes;yes;yes;yes;yes;no;5;2;4;3;5;3;15;17;17;19
GP;F;16;U;LE3;T;2;3;at_home;other;reputation;father;1;2;0;yes;yes;no;yes;yes;yes;yes;no;4;2;5;1;1;2;5;10;15;16
GP;M;18;U;GT3;T;2;3;health;at_home;course;mother;2;4;0;no;no;no;yes;yes;yes;yes;no;4;2;4;1;1;5;0;7;9;8
GP;M;17;R;GT3;A;2;4;other;other;home;mother;3;1;0;no;yes;yes;no;yes;yes;yes;no;5;4;3;1;1;2;0;18;15;16
GP;M;19;U;GT3;T;2;1;services;at_home;course;mother;1;4;0;no;yes;no;no;no;yes;no;yes;4;2;2;1;2;5;0;13;12;9
GP;F;16;U;LE3;T;4;2;health;services;course;father;1;2;0;no;no;no;yes;yes;yes;yes;no;5;5;3;1;1;5;1;7;7;7
GP;F;16;U;GT3;T;4;4;at_home;other;reputation;mother;1;2;0;no;yes;no;no;no;yes;yes;yes;3;3;3;1;1;5;0;8;9;8
GP;F;18;U;LE3;T;4;1;teacher;other;course;mother;2;3;0;no;yes;no;yes;yes;yes;yes;yes;4;2;4;1;2;4;0;11;7;9
GP;M;15;U;GT3;T;4;3;other;other;other;father;1;2;0;no;yes;no;no;yes;yes;no;no;5;4;1;2;1;1;3;10;11;12
MS;M;18;U;LE3;T;4;2;other;services;course;mother;1;2;0;no;no;no;yes;no;yes;yes;no;4;3;2;1;3;1;0;14;16;17
GP;F;17;U;LE3;T;1;4;other;services;reputation;mother;1;2;1;no;yes;no;yes;yes;yes;yes;yes;3;3;3;1;1;5;0;7;7;9
GP;M;15;R;LE3;T;3;1;at_home;other;home;mother;2;3;0;no;yes;no;no;yes;yes;yes;no;5;1;4;4;2;3;0;16;15;18
GP;M;16;R;GT3;T;4;2;services;services;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;3;4;2;3;4;2;0;6;7;9
GP;F;16;U;LE3;T;3;2;services;other;home;mother;1;1;3;no;yes;no;no;no;yes;no;no;2;4;5;1;2;4;14;10;13;15
GP;M;18;U;LE3;T;1;3;teacher;services;reputation;mother;1;1;0;no;yes;yes;no;yes;yes;yes;no;5;1;5;1;1;4;2;12;13;14
GP;F;15;U;GT3;T;3;2;services;other;course;mother;3;2;0;no;no;yes;no;no;yes;yes;no;3;5;3;1;3;2;0;16;16;16
GP;F;17;U;LE3;T;4;4;services;other;other;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;4;2;4;2;4;2;4;11;10;11
GP;F;18;U;LE3;T;2;3;services;other;course;father;4;4;0;no;yes;yes;no;yes;yes;yes;yes;5;4;2;1;3;1;0;14;16;14
GP;M;18;U;LE3;T;3;2;services;teacher;reputation;mother;1;2;0;no;no;no;no;yes;yes;yes;no;5;4;5;1;2;5;0;14;14;15
GP;M;16;U;LE3;A;4;1;other;health;course;mother;2;3;3;no;no;yes;yes;yes;yes;yes;no;5;2;3;1;2;3;0;13;13;13
GP;F;16;R;GT3;T;4;3;at_home;other;home;father;1;2;2;no;yes;yes;no;yes;yes;yes;no;5;3;1;2;3;3;0;12;10;10
GP;F;15;U;GT3;T;3;3;other;health;course;father;1;2;0;no;no;yes;yes;yes;yes;yes;no;5;4;4;1;3;5;6;7;8;9
GP;F;17;U;LE3;T;2;3;health;other;home;father;1;2;0;no;yes;no;no;yes;yes;yes;yes;3;3;5;1;1;1;0;15;13;9
GP;F;18;U;LE3;T;1;3;services;services;reputation;mother;1;3;0;no;yes;no;no;yes;yes;yes;yes;4;4;2;1;1;2;0;15;14;14
GP;F;16;U;LE3;T;3;3;other;other;reputation;mother;1;3;1;no;no;no;yes;no;yes;yes;yes;4;2;1;1;3;1;0;12;11;12
GP;M;16;U;GT3;T;1;3;other;other;reputation;other;2;2;1;yes;yes;yes;no;no;yes;yes;yes;5;4;3;2;2;2;0;7;9;10
GP;F;18;R;GT3;T;4;4;services;other;other;mother;1;2;0;no;no;yes;no;yes;yes;yes;no;4;4;2;1;1;3;0;12;13;12
GP;M;15;U;LE3;T;2;3;health;services;course;father;2;2;2;no;yes;yes;no;yes;yes;yes;yes;5;3;2;3;2;1;49;14;11;16
GP;F;17;U;LE3;T;4;2;teacher;other;home;mother;1;3;0;no;yes;yes;no;yes;yes;yes;yes;4;3;4;1;4;1;0;10;10;9
GP;F;17;U;GT3;T;2;3;at_home;other;home;mother;1;3;0;yes;no;yes;no;yes;yes;yes;no;4;3;3;1;1;5;0;10;13;13
GP;F;18;U;LE3;T;4;4;other;services;home;mother;1;3;3;no;yes;no;yes;yes;yes;yes;no;4;1;3;2;4;5;14;14;12;17
MS;F;17;U;GT3;T;4;3;services;other;home;mother;2;1;0;yes;yes;no;yes;yes;yes;yes;no;4;2;5;1;1;4;5;6;9;12
GP;M;17;R;GT3;A;4;2;services;other;home;mother;1;2;0;no;yes;no;no;yes;yes;no;no;3;3;4;4;3;4;20;10;9;10
GP;F;15;U;GT3;T;3;4;at_home;other;reputation;mother;1;2;1;no;yes;yes;yes;yes;yes;yes;yes;2;3;2;2;1;5;1;8;10;10
GP;F;15;U;GT3;A;2;1;at_home;services;home;mother;3;2;0;yes;no;no;no;no;yes;yes;yes;3;3;3;1;1;3;0;11;10;9
